OS: Passenger car ferry 2 (Dis.20300t)
Trainee: 
Exercise name: PrepareShips_Scenario_4_10m_s
Area: Swedish West Coast 931
Exercise start time: 12:00:00
Exercise date: 4/25/2022
Step (sec): 1
Model version: 2.166.1432.169 / 0.0.0.0 / 2.91.3084.0 / 2.31.10.0

time,ALPHA Local position X,ALPHA Local position Y,ALPHA Ship state,ALPHA Heading,ALPHA Latitude,ALPHA Longitude
00:00:38,"13,134.62","-2,451.19",Running,"88.16","57.701266","11.927200"
00:00:39,"13,137.81","-2,450.66",Running,"88.51","57.701271","11.927254"
00:00:40,"13,141.00","-2,450.15",Running,"88.86","57.701275","11.927308"
00:00:41,"13,144.19","-2,449.66",Running,"89.19","57.701280","11.927361"
00:00:42,"13,147.37","-2,449.19",Running,"89.51","57.701284","11.927415"
00:00:43,"13,150.54","-2,448.73",Running,"89.83","57.701288","11.927468"
00:00:44,"13,153.72","-2,448.29",Running,"90.13","57.701292","11.927522"
00:00:45,"13,156.89","-2,447.86",Running,"90.42","57.701296","11.927575"
00:00:46,"13,160.05","-2,447.46",Running,"90.69","57.701300","11.927629"
00:00:47,"13,163.22","-2,447.07",Running,"90.96","57.701303","11.927682"
00:00:48,"13,166.38","-2,446.69",Running,"91.20","57.701306","11.927735"
00:00:49,"13,169.53","-2,446.34",Running,"91.43","57.701310","11.927788"
00:00:50,"13,172.69","-2,446.00",Running,"91.65","57.701313","11.927842"
00:00:51,"13,175.84","-2,445.68",Running,"91.85","57.701315","11.927895"
00:00:52,"13,178.98","-2,445.38",Running,"92.03","57.701318","11.927948"
00:00:53,"13,182.13","-2,445.10",Running,"92.19","57.701321","11.928001"
00:00:54,"13,185.27","-2,444.83",Running,"92.34","57.701323","11.928054"
00:00:55,"13,188.40","-2,444.58",Running,"92.47","57.701325","11.928106"
00:00:56,"13,191.53","-2,444.34",Running,"92.58","57.701328","11.928159"
00:00:57,"13,194.66","-2,444.12",Running,"92.68","57.701330","11.928212"
00:00:58,"13,197.79","-2,443.91",Running,"92.76","57.701331","11.928265"
00:00:59,"13,200.91","-2,443.71",Running,"92.84","57.701333","11.928317"
00:01:00,"13,204.04","-2,443.52",Running,"92.92","57.701335","11.928370"
00:01:01,"13,207.16","-2,443.34",Running,"92.99","57.701337","11.928422"
00:01:02,"13,210.28","-2,443.17",Running,"93.06","57.701338","11.928475"
00:01:03,"13,213.40","-2,443.01",Running,"93.13","57.701340","11.928528"
00:01:04,"13,216.52","-2,442.86",Running,"93.20","57.701341","11.928580"
00:01:05,"13,219.64","-2,442.72",Running,"93.27","57.701342","11.928633"
00:01:06,"13,222.75","-2,442.59",Running,"93.34","57.701343","11.928685"
00:01:07,"13,225.87","-2,442.47",Running,"93.40","57.701344","11.928738"
00:01:08,"13,228.99","-2,442.36",Running,"93.47","57.701345","11.928790"
00:01:09,"13,232.10","-2,442.26",Running,"93.53","57.701346","11.928843"
00:01:10,"13,235.22","-2,442.17",Running,"93.58","57.701347","11.928895"
00:01:11,"13,238.33","-2,442.08",Running,"93.64","57.701348","11.928948"
00:01:12,"13,241.44","-2,442.01",Running,"93.69","57.701349","11.929000"
00:01:13,"13,244.56","-2,441.94",Running,"93.74","57.701349","11.929053"
00:01:14,"13,247.67","-2,441.87",Running,"93.79","57.701350","11.929105"
00:01:15,"13,250.78","-2,441.82",Running,"93.83","57.701350","11.929158"
00:01:16,"13,253.89","-2,441.76",Running,"93.88","57.701351","11.929210"
00:01:17,"13,257.01","-2,441.72",Running,"93.92","57.701351","11.929263"
00:01:18,"13,260.12","-2,441.68",Running,"93.96","57.701351","11.929315"
00:01:19,"13,263.23","-2,441.65",Running,"93.99","57.701352","11.929368"
00:01:20,"13,266.34","-2,441.63",Running,"94.03","57.701352","11.929420"
00:01:21,"13,269.45","-2,441.61",Running,"94.06","57.701352","11.929472"
00:01:22,"13,272.56","-2,441.60",Running,"94.09","57.701352","11.929525"
00:01:23,"13,275.67","-2,441.60",Running,"94.12","57.701352","11.929577"
00:01:24,"13,278.78","-2,441.60",Running,"94.14","57.701352","11.929630"
00:01:25,"13,281.89","-2,441.60",Running,"94.17","57.701352","11.929682"
00:01:26,"13,285.01","-2,441.61",Running,"94.19","57.701352","11.929735"
00:01:27,"13,288.12","-2,441.63",Running,"94.20","57.701352","11.929787"
00:01:28,"13,291.23","-2,441.65",Running,"94.22","57.701352","11.929839"
00:01:29,"13,294.34","-2,441.67",Running,"94.23","57.701352","11.929892"
00:01:30,"13,297.45","-2,441.71",Running,"94.24","57.701351","11.929944"
00:01:31,"13,300.56","-2,441.74",Running,"94.24","57.701351","11.929997"
00:01:32,"13,303.67","-2,441.79",Running,"94.23","57.701351","11.930049"
00:01:33,"13,306.78","-2,441.83",Running,"94.22","57.701350","11.930101"
00:01:34,"13,309.89","-2,441.89",Running,"94.21","57.701350","11.930154"
00:01:35,"13,312.99","-2,441.94",Running,"94.19","57.701349","11.930206"
00:01:36,"13,316.10","-2,442.00",Running,"94.16","57.701349","11.930259"
00:01:37,"13,319.21","-2,442.06",Running,"94.14","57.701348","11.930311"
00:01:38,"13,322.32","-2,442.13",Running,"94.11","57.701348","11.930363"
00:01:39,"13,325.43","-2,442.20",Running,"94.07","57.701347","11.930416"
00:01:40,"13,328.54","-2,442.27",Running,"94.03","57.701346","11.930468"
00:01:41,"13,331.65","-2,442.35",Running,"93.99","57.701346","11.930521"
00:01:42,"13,334.76","-2,442.43",Running,"93.94","57.701345","11.930573"
00:01:43,"13,337.87","-2,442.51",Running,"93.88","57.701344","11.930625"
00:01:44,"13,340.98","-2,442.60",Running,"93.82","57.701343","11.930678"
00:01:45,"13,344.09","-2,442.69",Running,"93.74","57.701342","11.930730"
00:01:46,"13,347.19","-2,442.79",Running,"93.65","57.701342","11.930783"
00:01:47,"13,350.30","-2,442.89",Running,"93.55","57.701341","11.930835"
00:01:48,"13,353.40","-2,443.00",Running,"93.44","57.701340","11.930887"
00:01:49,"13,356.51","-2,443.11",Running,"93.31","57.701339","11.930940"
00:01:50,"13,359.61","-2,443.21",Running,"93.18","57.701338","11.930992"
00:01:51,"13,362.71","-2,443.32",Running,"93.03","57.701337","11.931044"
00:01:52,"13,365.81","-2,443.43",Running,"92.89","57.701336","11.931096"
00:01:53,"13,368.91","-2,443.54",Running,"92.73","57.701335","11.931149"
00:01:54,"13,372.01","-2,443.65",Running,"92.57","57.701334","11.931201"
00:01:55,"13,375.12","-2,443.76",Running,"92.41","57.701333","11.931253"
00:01:56,"13,378.21","-2,443.87",Running,"92.25","57.701332","11.931305"
00:01:57,"13,381.31","-2,443.98",Running,"92.08","57.701331","11.931358"
00:01:58,"13,384.41","-2,444.08",Running,"91.91","57.701330","11.931410"
00:01:59,"13,387.51","-2,444.19",Running,"91.74","57.701329","11.931462"
00:02:00,"13,390.61","-2,444.29",Running,"91.57","57.701328","11.931514"
00:02:01,"13,393.71","-2,444.39",Running,"91.40","57.701327","11.931567"
00:02:02,"13,396.81","-2,444.49",Running,"91.23","57.701326","11.931619"
00:02:03,"13,399.90","-2,444.58",Running,"91.07","57.701325","11.931671"
00:02:04,"13,403.00","-2,444.67",Running,"90.90","57.701325","11.931723"
00:02:05,"13,406.10","-2,444.76",Running,"90.73","57.701324","11.931775"
00:02:06,"13,409.20","-2,444.85",Running,"90.57","57.701323","11.931828"
00:02:07,"13,412.30","-2,444.93",Running,"90.40","57.701322","11.931880"
00:02:08,"13,415.40","-2,445.01",Running,"90.23","57.701322","11.931932"
00:02:09,"13,418.50","-2,445.09",Running,"90.06","57.701321","11.931984"
00:02:10,"13,421.60","-2,445.16",Running,"89.88","57.701320","11.932037"
00:02:11,"13,424.70","-2,445.23",Running,"89.71","57.701320","11.932089"
00:02:12,"13,427.80","-2,445.29",Running,"89.53","57.701319","11.932141"
00:02:13,"13,430.90","-2,445.35",Running,"89.36","57.701318","11.932193"
00:02:14,"13,434.00","-2,445.41",Running,"89.18","57.701318","11.932246"
00:02:15,"13,437.10","-2,445.46",Running,"89.00","57.701318","11.932298"
00:02:16,"13,440.19","-2,445.50",Running,"88.81","57.701317","11.932350"
00:02:17,"13,443.29","-2,445.55",Running,"88.63","57.701317","11.932402"
00:02:18,"13,446.39","-2,445.58",Running,"88.44","57.701316","11.932454"
00:02:19,"13,449.48","-2,445.62",Running,"88.25","57.701316","11.932507"
00:02:20,"13,452.58","-2,445.64",Running,"88.06","57.701316","11.932559"
00:02:21,"13,455.68","-2,445.66",Running,"87.87","57.701316","11.932611"
00:02:22,"13,458.77","-2,445.68",Running,"87.68","57.701316","11.932663"
00:02:23,"13,461.87","-2,445.69",Running,"87.49","57.701315","11.932715"
00:02:24,"13,464.96","-2,445.69",Running,"87.30","57.701315","11.932767"
00:02:25,"13,468.05","-2,445.68",Running,"87.12","57.701316","11.932820"
00:02:26,"13,471.15","-2,445.67",Running,"86.95","57.701316","11.932872"
00:02:27,"13,474.24","-2,445.65",Running,"86.77","57.701316","11.932924"
00:02:28,"13,477.34","-2,445.62",Running,"86.59","57.701316","11.932976"
00:02:29,"13,480.43","-2,445.59",Running,"86.42","57.701316","11.933028"
00:02:30,"13,483.52","-2,445.56",Running,"86.23","57.701317","11.933080"
00:02:31,"13,486.61","-2,445.52",Running,"86.04","57.701317","11.933132"
00:02:32,"13,489.71","-2,445.47",Running,"85.84","57.701317","11.933184"
00:02:33,"13,492.79","-2,445.43",Running,"85.64","57.701318","11.933237"
00:02:34,"13,495.88","-2,445.37",Running,"85.42","57.701318","11.933289"
00:02:35,"13,498.97","-2,445.31",Running,"85.20","57.701319","11.933341"
00:02:36,"13,502.05","-2,445.24",Running,"84.98","57.701319","11.933393"
00:02:37,"13,505.13","-2,445.16",Running,"84.75","57.701320","11.933445"
00:02:38,"13,508.22","-2,445.07",Running,"84.53","57.701321","11.933496"
00:02:39,"13,511.30","-2,444.97",Running,"84.30","57.701322","11.933548"
00:02:40,"13,514.37","-2,444.87",Running,"84.08","57.701323","11.933600"
00:02:41,"13,517.45","-2,444.75",Running,"83.85","57.701324","11.933652"
00:02:42,"13,520.53","-2,444.63",Running,"83.62","57.701325","11.933704"
00:02:43,"13,523.60","-2,444.50",Running,"83.40","57.701326","11.933756"
00:02:44,"13,526.67","-2,444.37",Running,"83.17","57.701327","11.933808"
00:02:45,"13,529.75","-2,444.22",Running,"82.94","57.701329","11.933859"
00:02:46,"13,532.82","-2,444.07",Running,"82.71","57.701330","11.933911"
00:02:47,"13,535.88","-2,443.91",Running,"82.48","57.701331","11.933963"
00:02:48,"13,538.95","-2,443.74",Running,"82.25","57.701333","11.934014"
00:02:49,"13,542.01","-2,443.55",Running,"82.03","57.701335","11.934066"
00:02:50,"13,545.08","-2,443.36",Running,"81.81","57.701336","11.934118"
00:02:51,"13,548.14","-2,443.15",Running,"81.60","57.701338","11.934169"
00:02:52,"13,551.20","-2,442.93",Running,"81.40","57.701340","11.934221"
00:02:53,"13,554.26","-2,442.70",Running,"81.21","57.701342","11.934272"
00:02:54,"13,557.31","-2,442.45",Running,"81.02","57.701345","11.934324"
00:02:55,"13,560.37","-2,442.19",Running,"80.85","57.701347","11.934375"
00:02:56,"13,563.42","-2,441.92",Running,"80.69","57.701349","11.934427"
00:02:57,"13,566.45","-2,441.64",Running,"80.55","57.701352","11.934478"
00:02:58,"13,569.47","-2,441.35",Running,"80.41","57.701354","11.934529"
00:02:59,"13,572.48","-2,441.06",Running,"80.28","57.701357","11.934579"
00:03:00,"13,575.46","-2,440.76",Running,"80.16","57.701360","11.934630"
00:03:01,"13,578.43","-2,440.45",Running,"80.04","57.701363","11.934680"
00:03:02,"13,581.39","-2,440.13",Running,"79.93","57.701365","11.934730"
00:03:03,"13,584.33","-2,439.81",Running,"79.82","57.701368","11.934779"
00:03:04,"13,587.25","-2,439.48",Running,"79.71","57.701371","11.934828"
00:03:05,"13,590.16","-2,439.15",Running,"79.60","57.701374","11.934877"
00:03:06,"13,593.05","-2,438.81",Running,"79.48","57.701377","11.934926"
00:03:07,"13,595.92","-2,438.47",Running,"79.37","57.701380","11.934975"
00:03:08,"13,598.78","-2,438.13",Running,"79.24","57.701384","11.935023"
00:03:09,"13,601.63","-2,437.78",Running,"79.12","57.701387","11.935071"
00:03:10,"13,604.46","-2,437.42",Running,"79.00","57.701390","11.935118"
00:03:11,"13,607.27","-2,437.06",Running,"78.88","57.701393","11.935166"
00:03:12,"13,610.07","-2,436.69",Running,"78.76","57.701396","11.935213"
00:03:13,"13,612.85","-2,436.32",Running,"78.63","57.701400","11.935260"
00:03:14,"13,615.62","-2,435.95",Running,"78.51","57.701403","11.935307"
00:03:15,"13,618.38","-2,435.56",Running,"78.39","57.701407","11.935353"
00:03:16,"13,621.12","-2,435.18",Running,"78.28","57.701410","11.935399"
00:03:17,"13,623.84","-2,434.79",Running,"78.17","57.701414","11.935445"
00:03:18,"13,626.56","-2,434.39",Running,"78.06","57.701417","11.935491"
00:03:19,"13,629.25","-2,433.98",Running,"77.96","57.701421","11.935536"
00:03:20,"13,631.94","-2,433.58",Running,"77.86","57.701425","11.935582"
00:03:21,"13,634.61","-2,433.16",Running,"77.77","57.701428","11.935627"
00:03:22,"13,637.26","-2,432.75",Running,"77.69","57.701432","11.935671"
00:03:23,"13,639.90","-2,432.33",Running,"77.60","57.701436","11.935716"
00:03:24,"13,642.52","-2,431.90",Running,"77.52","57.701440","11.935760"
00:03:25,"13,645.13","-2,431.47",Running,"77.44","57.701443","11.935804"
00:03:26,"13,647.72","-2,431.04",Running,"77.37","57.701447","11.935848"
00:03:27,"13,650.29","-2,430.61",Running,"77.30","57.701451","11.935891"
00:03:28,"13,652.84","-2,430.17",Running,"77.23","57.701455","11.935934"
00:03:29,"13,655.38","-2,429.73",Running,"77.16","57.701459","11.935977"
00:03:30,"13,657.90","-2,429.28",Running,"77.10","57.701463","11.936019"
00:03:31,"13,660.40","-2,428.84",Running,"77.04","57.701467","11.936061"
00:03:32,"13,662.89","-2,428.39",Running,"76.98","57.701471","11.936103"
00:03:33,"13,665.37","-2,427.93",Running,"76.92","57.701475","11.936145"
00:03:34,"13,667.82","-2,427.48",Running,"76.87","57.701479","11.936186"
00:03:35,"13,670.26","-2,427.02",Running,"76.82","57.701484","11.936228"
00:03:36,"13,672.69","-2,426.56",Running,"76.77","57.701488","11.936268"
00:03:37,"13,675.10","-2,426.09",Running,"76.73","57.701492","11.936309"
00:03:38,"13,677.50","-2,425.63",Running,"76.68","57.701496","11.936350"
00:03:39,"13,679.88","-2,425.16",Running,"76.64","57.701500","11.936390"
00:03:40,"13,682.25","-2,424.69",Running,"76.60","57.701505","11.936430"
00:03:41,"13,684.61","-2,424.22",Running,"76.56","57.701509","11.936469"
00:03:42,"13,686.95","-2,423.74",Running,"76.53","57.701513","11.936509"
00:03:43,"13,689.27","-2,423.27",Running,"76.49","57.701517","11.936548"
00:03:44,"13,691.58","-2,422.79",Running,"76.46","57.701522","11.936587"
00:03:45,"13,693.88","-2,422.31",Running,"76.43","57.701526","11.936626"
00:03:46,"13,696.17","-2,421.82",Running,"76.41","57.701530","11.936664"
00:03:47,"13,698.44","-2,421.34",Running,"76.38","57.701535","11.936702"
00:03:48,"13,700.70","-2,420.85",Running,"76.36","57.701539","11.936740"
00:03:49,"13,702.94","-2,420.36",Running,"76.34","57.701543","11.936778"
00:03:50,"13,705.17","-2,419.87",Running,"76.32","57.701548","11.936816"
00:03:51,"13,707.39","-2,419.38",Running,"76.30","57.701552","11.936853"
00:03:52,"13,709.60","-2,418.89",Running,"76.28","57.701557","11.936891"
00:03:53,"13,711.79","-2,418.39",Running,"76.27","57.701561","11.936927"
00:03:54,"13,713.98","-2,417.90",Running,"76.25","57.701566","11.936964"
00:03:55,"13,716.15","-2,417.40",Running,"76.24","57.701570","11.937001"
00:03:56,"13,718.31","-2,416.90",Running,"76.23","57.701575","11.937037"
00:03:57,"13,720.45","-2,416.40",Running,"76.22","57.701579","11.937073"
00:03:58,"13,722.59","-2,415.90",Running,"76.22","57.701584","11.937109"
00:03:59,"13,724.71","-2,415.40",Running,"76.21","57.701588","11.937145"
00:04:00,"13,726.82","-2,414.89",Running,"76.21","57.701593","11.937181"
00:04:01,"13,728.92","-2,414.39",Running,"76.21","57.701597","11.937216"
00:04:02,"13,731.01","-2,413.88",Running,"76.21","57.701602","11.937251"
00:04:03,"13,733.09","-2,413.37",Running,"76.21","57.701606","11.937286"
00:04:04,"13,735.16","-2,412.86",Running,"76.21","57.701611","11.937321"
00:04:05,"13,737.21","-2,412.35",Running,"76.22","57.701616","11.937356"
00:04:06,"13,739.26","-2,411.84",Running,"76.22","57.701620","11.937390"
00:04:07,"13,741.29","-2,411.32",Running,"76.23","57.701625","11.937425"
00:04:08,"13,743.32","-2,410.81",Running,"76.24","57.701630","11.937459"
00:04:09,"13,745.33","-2,410.30",Running,"76.25","57.701634","11.937493"
00:04:10,"13,747.33","-2,409.78",Running,"76.26","57.701639","11.937526"
00:04:11,"13,749.32","-2,409.26",Running,"76.28","57.701643","11.937560"
00:04:12,"13,751.31","-2,408.75",Running,"76.29","57.701648","11.937593"
00:04:13,"13,753.28","-2,408.23",Running,"76.31","57.701653","11.937627"
00:04:14,"13,755.24","-2,407.71",Running,"76.33","57.701657","11.937660"
00:04:15,"13,757.19","-2,407.19",Running,"76.35","57.701662","11.937693"
00:04:16,"13,759.14","-2,406.67",Running,"76.37","57.701667","11.937725"
00:04:17,"13,761.07","-2,406.14",Running,"76.39","57.701672","11.937758"
00:04:18,"13,762.99","-2,405.62",Running,"76.41","57.701676","11.937790"
00:04:19,"13,764.91","-2,405.10",Running,"76.44","57.701681","11.937823"
00:04:20,"13,766.81","-2,404.58",Running,"76.47","57.701686","11.937855"
00:04:21,"13,768.70","-2,404.05",Running,"76.50","57.701690","11.937887"
00:04:22,"13,770.59","-2,403.53",Running,"76.53","57.701695","11.937918"
00:04:23,"13,772.46","-2,403.00",Running,"76.56","57.701700","11.937950"
00:04:24,"13,774.33","-2,402.47",Running,"76.59","57.701705","11.937981"
00:04:25,"13,776.19","-2,401.95",Running,"76.62","57.701709","11.938013"
00:04:26,"13,778.03","-2,401.42",Running,"76.66","57.701714","11.938044"
00:04:27,"13,779.87","-2,400.89",Running,"76.70","57.701719","11.938075"
00:04:28,"13,781.70","-2,400.37",Running,"76.73","57.701724","11.938106"
00:04:29,"13,783.52","-2,399.84",Running,"76.76","57.701728","11.938136"
00:04:30,"13,785.34","-2,399.32",Running,"76.79","57.701733","11.938167"
00:04:31,"13,787.14","-2,398.79",Running,"76.82","57.701738","11.938197"
00:04:32,"13,788.94","-2,398.27",Running,"76.85","57.701742","11.938228"
00:04:33,"13,790.72","-2,397.75",Running,"76.88","57.701747","11.938258"
00:04:34,"13,792.50","-2,397.22",Running,"76.90","57.701752","11.938288"
00:04:35,"13,794.27","-2,396.70",Running,"76.93","57.701757","11.938318"
00:04:36,"13,796.03","-2,396.17",Running,"76.96","57.701761","11.938347"
00:04:37,"13,797.78","-2,395.65",Running,"76.98","57.701766","11.938377"
00:04:38,"13,799.53","-2,395.12",Running,"77.01","57.701771","11.938406"
00:04:39,"13,801.27","-2,394.60",Running,"77.05","57.701776","11.938435"
00:04:40,"13,802.99","-2,394.07",Running,"77.08","57.701780","11.938465"
00:04:41,"13,804.71","-2,393.55",Running,"77.12","57.701785","11.938494"
00:04:42,"13,806.43","-2,393.02",Running,"77.16","57.701790","11.938522"
00:04:43,"13,808.13","-2,392.50",Running,"77.21","57.701794","11.938551"
00:04:44,"13,809.83","-2,391.97",Running,"77.25","57.701799","11.938580"
00:04:45,"13,811.52","-2,391.45",Running,"77.30","57.701804","11.938608"
00:04:46,"13,813.20","-2,390.92",Running,"77.35","57.701809","11.938637"
00:04:47,"13,814.89","-2,390.40",Running,"77.39","57.701813","11.938665"
00:04:48,"13,816.57","-2,389.87",Running,"77.42","57.701818","11.938693"
00:04:49,"13,818.25","-2,389.35",Running,"77.44","57.701823","11.938722"
00:04:50,"13,819.94","-2,388.82",Running,"77.44","57.701828","11.938750"
00:04:51,"13,821.64","-2,388.29",Running,"77.42","57.701832","11.938779"
00:04:52,"13,823.33","-2,387.75",Running,"77.35","57.701837","11.938807"
00:04:53,"13,825.03","-2,387.21",Running,"77.25","57.701842","11.938836"
00:04:54,"13,826.74","-2,386.66",Running,"77.10","57.701847","11.938865"
00:04:55,"13,828.45","-2,386.10",Running,"76.91","57.701852","11.938894"
00:04:56,"13,830.16","-2,385.54",Running,"76.65","57.701857","11.938922"
00:04:57,"13,831.87","-2,384.97",Running,"76.34","57.701862","11.938951"
00:04:58,"13,833.57","-2,384.38",Running,"75.97","57.701868","11.938980"
00:04:59,"13,835.27","-2,383.79",Running,"75.53","57.701873","11.939009"
00:05:00,"13,836.97","-2,383.20",Running,"75.03","57.701878","11.939037"
00:05:01,"13,838.65","-2,382.59",Running,"74.47","57.701884","11.939066"
00:05:02,"13,840.34","-2,381.98",Running,"73.86","57.701889","11.939094"
00:05:03,"13,842.01","-2,381.36",Running,"73.20","57.701895","11.939122"
00:05:04,"13,843.67","-2,380.73",Running,"72.49","57.701900","11.939150"
00:05:05,"13,845.32","-2,380.10",Running,"71.74","57.701906","11.939178"
00:05:06,"13,846.97","-2,379.45",Running,"70.94","57.701912","11.939206"
00:05:07,"13,848.60","-2,378.79",Running,"70.11","57.701918","11.939233"
00:05:08,"13,850.22","-2,378.12",Running,"69.25","57.701924","11.939260"
00:05:09,"13,851.83","-2,377.44",Running,"68.35","57.701930","11.939288"
00:05:10,"13,853.42","-2,376.75",Running,"67.43","57.701936","11.939314"
00:05:11,"13,855.01","-2,376.05",Running,"66.48","57.701943","11.939341"
00:05:12,"13,856.58","-2,375.35",Running,"65.51","57.701949","11.939368"
00:05:13,"13,858.13","-2,374.63",Running,"64.53","57.701955","11.939394"
00:05:14,"13,859.68","-2,373.90",Running,"63.52","57.701962","11.939420"
00:05:15,"13,861.21","-2,373.17",Running,"62.50","57.701968","11.939446"
00:05:16,"13,862.73","-2,372.43",Running,"61.46","57.701975","11.939471"
00:05:17,"13,864.23","-2,371.67",Running,"60.41","57.701982","11.939497"
00:05:18,"13,865.72","-2,370.91",Running,"59.34","57.701989","11.939522"
00:05:19,"13,867.20","-2,370.14",Running,"58.26","57.701996","11.939547"
00:05:20,"13,868.66","-2,369.36",Running,"57.16","57.702003","11.939571"
00:05:21,"13,870.10","-2,368.58",Running,"56.06","57.702010","11.939596"
00:05:22,"13,871.53","-2,367.78",Running,"54.93","57.702017","11.939620"
00:05:23,"13,872.94","-2,366.98",Running,"53.80","57.702024","11.939643"
00:05:24,"13,874.34","-2,366.17",Running,"52.65","57.702032","11.939667"
00:05:25,"13,875.72","-2,365.35",Running,"51.48","57.702039","11.939690"
00:05:26,"13,877.08","-2,364.53",Running,"50.31","57.702046","11.939713"
00:05:27,"13,878.42","-2,363.70",Running,"49.12","57.702054","11.939736"
00:05:28,"13,879.75","-2,362.87",Running,"47.92","57.702061","11.939758"
00:05:29,"13,881.06","-2,362.03",Running,"46.70","57.702069","11.939780"
00:05:30,"13,882.35","-2,361.18",Running,"45.47","57.702076","11.939802"
00:05:31,"13,883.62","-2,360.33",Running,"44.23","57.702084","11.939823"
00:05:32,"13,884.86","-2,359.48",Running,"42.98","57.702092","11.939844"
00:05:33,"13,886.09","-2,358.62",Running,"41.72","57.702099","11.939865"
00:05:34,"13,887.30","-2,357.76",Running,"40.45","57.702107","11.939885"
00:05:35,"13,888.49","-2,356.90",Running,"39.17","57.702115","11.939905"
00:05:36,"13,889.66","-2,356.03",Running,"37.88","57.702123","11.939925"
00:05:37,"13,890.80","-2,355.17",Running,"36.59","57.702131","11.939944"
00:05:38,"13,891.93","-2,354.30",Running,"35.30","57.702138","11.939963"
00:05:39,"13,893.03","-2,353.42",Running,"34.00","57.702146","11.939982"
00:05:40,"13,894.11","-2,352.55",Running,"32.69","57.702154","11.940000"
00:05:41,"13,895.16","-2,351.68",Running,"31.38","57.702162","11.940018"
00:05:42,"13,896.20","-2,350.81",Running,"30.06","57.702170","11.940035"
00:05:43,"13,897.21","-2,349.94",Running,"28.74","57.702178","11.940052"
00:05:44,"13,898.20","-2,349.07",Running,"27.41","57.702186","11.940069"
00:05:45,"13,899.16","-2,348.20",Running,"26.09","57.702193","11.940085"
00:05:46,"13,900.11","-2,347.33",Running,"24.76","57.702201","11.940101"
