OS: Passenger car ferry 2 (Dis.20300t)
Trainee: 
Exercise name: PrepareShips_Scenario_4_10m_s
Area: Swedish West Coast 931
Exercise start time: 12:00:00
Exercise date: 4/25/2022
Step (sec): 1
Model version: 2.166.1432.169 / 0.0.0.0 / 2.91.3084.0 / 2.31.10.0

time,ALPHA Local position X,ALPHA Local position Y,ALPHA Ship state,ALPHA Heading,ALPHA Latitude,ALPHA Longitude
00:00:50,"11,912.87","-3,344.56",Running,"47.05","57.693220","11.906609"
00:00:51,"11,916.00","-3,341.70",Running,"47.03","57.693246","11.906662"
00:00:52,"11,919.13","-3,338.84",Running,"47.02","57.693271","11.906715"
00:00:53,"11,922.26","-3,335.98",Running,"47.00","57.693297","11.906767"
00:00:54,"11,925.39","-3,333.11",Running,"46.98","57.693323","11.906820"
00:00:55,"11,928.52","-3,330.25",Running,"46.96","57.693349","11.906873"
00:00:56,"11,931.65","-3,327.38",Running,"46.94","57.693375","11.906925"
00:00:57,"11,934.77","-3,324.51",Running,"46.93","57.693400","11.906978"
00:00:58,"11,937.90","-3,321.65",Running,"46.91","57.693426","11.907031"
00:00:59,"11,941.02","-3,318.78",Running,"46.89","57.693452","11.907083"
00:01:00,"11,944.14","-3,315.91",Running,"46.87","57.693478","11.907136"
00:01:01,"11,947.27","-3,313.04",Running,"46.86","57.693504","11.907189"
00:01:02,"11,950.39","-3,310.17",Running,"46.84","57.693530","11.907241"
00:01:03,"11,953.51","-3,307.30",Running,"46.82","57.693555","11.907294"
00:01:04,"11,956.62","-3,304.43",Running,"46.81","57.693581","11.907346"
00:01:05,"11,959.74","-3,301.55",Running,"46.79","57.693607","11.907399"
00:01:06,"11,962.86","-3,298.68",Running,"46.77","57.693633","11.907451"
00:01:07,"11,965.97","-3,295.80",Running,"46.76","57.693659","11.907504"
00:01:08,"11,969.09","-3,292.93",Running,"46.74","57.693685","11.907556"
00:01:09,"11,972.20","-3,290.05",Running,"46.72","57.693711","11.907609"
00:01:10,"11,975.31","-3,287.17",Running,"46.71","57.693737","11.907661"
00:01:11,"11,978.42","-3,284.30",Running,"46.69","57.693763","11.907714"
00:01:12,"11,981.53","-3,281.42",Running,"46.67","57.693789","11.907766"
00:01:13,"11,984.64","-3,278.54",Running,"46.66","57.693814","11.907819"
00:01:14,"11,987.75","-3,275.66",Running,"46.64","57.693840","11.907871"
00:01:15,"11,990.86","-3,272.78",Running,"46.63","57.693866","11.907923"
00:01:16,"11,993.96","-3,269.89",Running,"46.61","57.693892","11.907976"
00:01:17,"11,997.07","-3,267.01",Running,"46.60","57.693918","11.908028"
00:01:18,"12,000.17","-3,264.13",Running,"46.58","57.693944","11.908080"
00:01:19,"12,003.27","-3,261.24",Running,"46.57","57.693970","11.908133"
00:01:20,"12,006.38","-3,258.36",Running,"46.55","57.693996","11.908185"
00:01:21,"12,009.48","-3,255.47",Running,"46.54","57.694022","11.908237"
00:01:22,"12,012.58","-3,252.59",Running,"46.53","57.694048","11.908289"
00:01:23,"12,015.68","-3,249.70",Running,"46.51","57.694074","11.908342"
00:01:24,"12,018.77","-3,246.81",Running,"46.50","57.694100","11.908394"
00:01:25,"12,021.87","-3,243.92",Running,"46.48","57.694126","11.908446"
00:01:26,"12,024.97","-3,241.03",Running,"46.47","57.694152","11.908498"
00:01:27,"12,028.06","-3,238.14",Running,"46.46","57.694178","11.908550"
00:01:28,"12,031.16","-3,235.25",Running,"46.45","57.694204","11.908603"
00:01:29,"12,034.25","-3,232.36",Running,"46.43","57.694230","11.908655"
00:01:30,"12,037.34","-3,229.47",Running,"46.42","57.694256","11.908707"
00:01:31,"12,040.43","-3,226.57",Running,"46.41","57.694283","11.908759"
00:01:32,"12,043.52","-3,223.68",Running,"46.40","57.694309","11.908811"
00:01:33,"12,046.61","-3,220.79",Running,"46.39","57.694335","11.908863"
00:01:34,"12,049.70","-3,217.89",Running,"46.37","57.694361","11.908915"
00:01:35,"12,052.79","-3,215.00",Running,"46.36","57.694387","11.908967"
00:01:36,"12,055.88","-3,212.10",Running,"46.35","57.694413","11.909019"
00:01:37,"12,058.96","-3,209.20",Running,"46.34","57.694439","11.909071"
00:01:38,"12,062.05","-3,206.30",Running,"46.33","57.694465","11.909123"
00:01:39,"12,065.13","-3,203.40",Running,"46.32","57.694491","11.909175"
00:01:40,"12,068.22","-3,200.51",Running,"46.31","57.694517","11.909227"
00:01:41,"12,071.30","-3,197.60",Running,"46.30","57.694543","11.909279"
00:01:42,"12,074.38","-3,194.70",Running,"46.29","57.694570","11.909331"
00:01:43,"12,077.46","-3,191.80",Running,"46.28","57.694596","11.909383"
00:01:44,"12,080.54","-3,188.90",Running,"46.27","57.694622","11.909435"
00:01:45,"12,083.62","-3,186.00",Running,"46.26","57.694648","11.909487"
00:01:46,"12,086.70","-3,183.09",Running,"46.25","57.694674","11.909539"
00:01:47,"12,089.78","-3,180.19",Running,"46.24","57.694700","11.909591"
00:01:48,"12,092.86","-3,177.28",Running,"46.23","57.694726","11.909642"
00:01:49,"12,095.93","-3,174.38",Running,"46.22","57.694753","11.909694"
00:01:50,"12,099.01","-3,171.47",Running,"46.21","57.694779","11.909746"
00:01:51,"12,102.08","-3,168.56",Running,"46.20","57.694805","11.909798"
00:01:52,"12,105.16","-3,165.66",Running,"46.19","57.694831","11.909850"
00:01:53,"12,108.23","-3,162.75",Running,"46.18","57.694857","11.909901"
00:01:54,"12,111.30","-3,159.84",Running,"46.17","57.694884","11.909953"
00:01:55,"12,114.37","-3,156.92",Running,"46.16","57.694910","11.910005"
00:01:56,"12,117.44","-3,154.01",Running,"46.14","57.694936","11.910057"
00:01:57,"12,120.50","-3,151.10",Running,"46.13","57.694962","11.910108"
00:01:58,"12,123.57","-3,148.18",Running,"46.11","57.694989","11.910160"
00:01:59,"12,126.63","-3,145.27",Running,"46.10","57.695015","11.910212"
00:02:00,"12,129.70","-3,142.35",Running,"46.08","57.695041","11.910263"
00:02:01,"12,132.76","-3,139.43",Running,"46.07","57.695067","11.910315"
00:02:02,"12,135.82","-3,136.51",Running,"46.05","57.695094","11.910367"
00:02:03,"12,138.88","-3,133.59",Running,"46.04","57.695120","11.910418"
00:02:04,"12,141.94","-3,130.67",Running,"46.02","57.695146","11.910470"
00:02:05,"12,145.00","-3,127.75",Running,"46.00","57.695173","11.910521"
00:02:06,"12,148.05","-3,124.83",Running,"45.99","57.695199","11.910573"
00:02:07,"12,151.11","-3,121.90",Running,"45.98","57.695225","11.910624"
00:02:08,"12,154.16","-3,118.98",Running,"45.97","57.695252","11.910676"
00:02:09,"12,157.21","-3,116.05",Running,"45.96","57.695278","11.910727"
00:02:10,"12,160.27","-3,113.13",Running,"45.94","57.695304","11.910779"
00:02:11,"12,163.32","-3,110.20",Running,"45.93","57.695331","11.910830"
00:02:12,"12,166.37","-3,107.27",Running,"45.92","57.695357","11.910881"
00:02:13,"12,169.42","-3,104.35",Running,"45.91","57.695383","11.910933"
00:02:14,"12,172.47","-3,101.42",Running,"45.91","57.695410","11.910984"
00:02:15,"12,175.52","-3,098.50",Running,"45.90","57.695436","11.911036"
00:02:16,"12,178.57","-3,095.57",Running,"45.90","57.695462","11.911087"
00:02:17,"12,181.62","-3,092.64",Running,"45.89","57.695489","11.911138"
00:02:18,"12,184.67","-3,089.72",Running,"45.88","57.695515","11.911190"
00:02:19,"12,187.72","-3,086.79",Running,"45.87","57.695542","11.911241"
00:02:20,"12,190.77","-3,083.86",Running,"45.86","57.695568","11.911293"
00:02:21,"12,193.82","-3,080.93",Running,"45.85","57.695594","11.911344"
00:02:22,"12,196.87","-3,078.00",Running,"45.84","57.695621","11.911395"
00:02:23,"12,199.92","-3,075.08",Running,"45.83","57.695647","11.911447"
00:02:24,"12,202.96","-3,072.15",Running,"45.82","57.695673","11.911498"
00:02:25,"12,206.01","-3,069.22",Running,"45.81","57.695700","11.911549"
00:02:26,"12,209.06","-3,066.29",Running,"45.80","57.695726","11.911601"
00:02:27,"12,212.10","-3,063.36",Running,"45.78","57.695753","11.911652"
00:02:28,"12,215.15","-3,060.43",Running,"45.77","57.695779","11.911703"
00:02:29,"12,218.19","-3,057.49",Running,"45.75","57.695805","11.911755"
00:02:30,"12,221.22","-3,054.56",Running,"45.74","57.695832","11.911806"
00:02:31,"12,224.26","-3,051.62",Running,"45.73","57.695858","11.911857"
00:02:32,"12,227.29","-3,048.68",Running,"45.73","57.695885","11.911908"
00:02:33,"12,230.32","-3,045.74",Running,"45.73","57.695911","11.911959"
00:02:34,"12,233.36","-3,042.79",Running,"45.74","57.695938","11.912010"
00:02:35,"12,236.39","-3,039.85",Running,"45.75","57.695964","11.912061"
00:02:36,"12,239.41","-3,036.91",Running,"45.76","57.695991","11.912112"
00:02:37,"12,242.44","-3,033.97",Running,"45.78","57.696017","11.912164"
00:02:38,"12,245.47","-3,031.02",Running,"45.81","57.696044","11.912214"
00:02:39,"12,248.49","-3,028.08",Running,"45.83","57.696070","11.912265"
00:02:40,"12,251.52","-3,025.13",Running,"45.86","57.696097","11.912316"
00:02:41,"12,254.54","-3,022.18",Running,"45.90","57.696123","11.912367"
00:02:42,"12,257.56","-3,019.24",Running,"45.93","57.696150","11.912418"
00:02:43,"12,260.58","-3,016.30",Running,"45.96","57.696176","11.912469"
00:02:44,"12,263.60","-3,013.35",Running,"46.00","57.696203","11.912520"
00:02:45,"12,266.63","-3,010.41",Running,"46.04","57.696230","11.912571"
00:02:46,"12,269.65","-3,007.47",Running,"46.08","57.696256","11.912622"
00:02:47,"12,272.68","-3,004.52",Running,"46.13","57.696283","11.912673"
00:02:48,"12,275.70","-3,001.58",Running,"46.17","57.696309","11.912724"
00:02:49,"12,278.73","-2,998.64",Running,"46.21","57.696335","11.912775"
00:02:50,"12,281.75","-2,995.70",Running,"46.26","57.696362","11.912826"
00:02:51,"12,284.78","-2,992.77",Running,"46.30","57.696388","11.912877"
00:02:52,"12,287.80","-2,989.83",Running,"46.35","57.696415","11.912928"
00:02:53,"12,290.83","-2,986.89",Running,"46.39","57.696441","11.912979"
00:02:54,"12,293.86","-2,983.96",Running,"46.44","57.696468","11.913030"
00:02:55,"12,296.88","-2,981.03",Running,"46.49","57.696494","11.913081"
00:02:56,"12,299.91","-2,978.10",Running,"46.53","57.696521","11.913132"
00:02:57,"12,302.94","-2,975.16",Running,"46.58","57.696547","11.913183"
00:02:58,"12,305.97","-2,972.24",Running,"46.64","57.696573","11.913234"
00:02:59,"12,309.00","-2,969.31",Running,"46.69","57.696600","11.913285"
00:03:00,"12,312.03","-2,966.38",Running,"46.75","57.696626","11.913336"
00:03:01,"12,315.06","-2,963.46",Running,"46.80","57.696652","11.913387"
00:03:02,"12,318.09","-2,960.53",Running,"46.86","57.696679","11.913438"
00:03:03,"12,321.12","-2,957.61",Running,"46.92","57.696705","11.913490"
00:03:04,"12,324.15","-2,954.69",Running,"46.99","57.696731","11.913541"
00:03:05,"12,327.19","-2,951.77",Running,"47.05","57.696758","11.913592"
00:03:06,"12,330.23","-2,948.86",Running,"47.12","57.696784","11.913643"
00:03:07,"12,333.27","-2,945.95",Running,"47.19","57.696810","11.913694"
00:03:08,"12,336.31","-2,943.04",Running,"47.26","57.696836","11.913746"
00:03:09,"12,339.36","-2,940.14",Running,"47.34","57.696862","11.913797"
00:03:10,"12,342.40","-2,937.23",Running,"47.41","57.696889","11.913848"
00:03:11,"12,345.45","-2,934.34",Running,"47.49","57.696915","11.913900"
00:03:12,"12,348.50","-2,931.44",Running,"47.57","57.696941","11.913951"
00:03:13,"12,351.56","-2,928.55",Running,"47.65","57.696967","11.914002"
00:03:14,"12,354.61","-2,925.66",Running,"47.74","57.696993","11.914054"
00:03:15,"12,357.68","-2,922.78",Running,"47.82","57.697019","11.914106"
00:03:16,"12,360.74","-2,919.90",Running,"47.91","57.697045","11.914157"
00:03:17,"12,363.81","-2,917.03",Running,"47.99","57.697071","11.914209"
00:03:18,"12,366.88","-2,914.16",Running,"48.08","57.697096","11.914261"
00:03:19,"12,369.95","-2,911.29",Running,"48.16","57.697122","11.914313"
00:03:20,"12,373.03","-2,908.43",Running,"48.25","57.697148","11.914364"
00:03:21,"12,376.11","-2,905.58",Running,"48.34","57.697174","11.914416"
00:03:22,"12,379.20","-2,902.73",Running,"48.43","57.697199","11.914468"
00:03:23,"12,382.29","-2,899.88",Running,"48.52","57.697225","11.914520"
00:03:24,"12,385.38","-2,897.03",Running,"48.61","57.697251","11.914572"
00:03:25,"12,388.47","-2,894.19",Running,"48.70","57.697276","11.914625"
00:03:26,"12,391.57","-2,891.36",Running,"48.79","57.697302","11.914677"
00:03:27,"12,394.67","-2,888.53",Running,"48.88","57.697327","11.914729"
00:03:28,"12,397.77","-2,885.70",Running,"48.97","57.697353","11.914781"
00:03:29,"12,400.88","-2,882.88",Running,"49.05","57.697378","11.914834"
00:03:30,"12,403.99","-2,880.06",Running,"49.15","57.697404","11.914886"
00:03:31,"12,407.10","-2,877.24",Running,"49.24","57.697429","11.914939"
00:03:32,"12,410.21","-2,874.43",Running,"49.33","57.697454","11.914991"
00:03:33,"12,413.33","-2,871.62",Running,"49.43","57.697480","11.915044"
00:03:34,"12,416.45","-2,868.81",Running,"49.53","57.697505","11.915096"
00:03:35,"12,419.57","-2,866.01",Running,"49.62","57.697530","11.915149"
00:03:36,"12,422.70","-2,863.21",Running,"49.72","57.697555","11.915201"
00:03:37,"12,425.83","-2,860.42",Running,"49.83","57.697580","11.915254"
00:03:38,"12,428.96","-2,857.63",Running,"49.93","57.697606","11.915307"
00:03:39,"12,432.09","-2,854.84",Running,"50.03","57.697631","11.915360"
00:03:40,"12,435.23","-2,852.06",Running,"50.13","57.697656","11.915413"
00:03:41,"12,438.37","-2,849.28",Running,"50.24","57.697681","11.915466"
00:03:42,"12,441.51","-2,846.51",Running,"50.35","57.697706","11.915518"
00:03:43,"12,444.65","-2,843.74",Running,"50.46","57.697731","11.915571"
00:03:44,"12,447.80","-2,840.97",Running,"50.58","57.697756","11.915624"
00:03:45,"12,450.95","-2,838.21",Running,"50.70","57.697780","11.915678"
00:03:46,"12,454.10","-2,835.46",Running,"50.81","57.697805","11.915731"
00:03:47,"12,457.25","-2,832.71",Running,"50.93","57.697830","11.915784"
00:03:48,"12,460.41","-2,829.96",Running,"51.06","57.697855","11.915837"
00:03:49,"12,463.57","-2,827.22",Running,"51.17","57.697879","11.915890"
00:03:50,"12,466.74","-2,824.48",Running,"51.30","57.697904","11.915944"
00:03:51,"12,469.91","-2,821.75",Running,"51.42","57.697929","11.915997"
00:03:52,"12,473.08","-2,819.03",Running,"51.54","57.697953","11.916051"
00:03:53,"12,476.25","-2,816.31",Running,"51.67","57.697978","11.916104"
00:03:54,"12,479.43","-2,813.59",Running,"51.79","57.698002","11.916158"
00:03:55,"12,482.61","-2,810.88",Running,"51.92","57.698027","11.916211"
00:03:56,"12,485.79","-2,808.17",Running,"52.05","57.698051","11.916265"
00:03:57,"12,488.98","-2,805.47",Running,"52.18","57.698075","11.916319"
00:03:58,"12,492.17","-2,802.78",Running,"52.31","57.698100","11.916372"
00:03:59,"12,495.37","-2,800.09",Running,"52.45","57.698124","11.916426"
00:04:00,"12,498.57","-2,797.41",Running,"52.59","57.698148","11.916480"
00:04:01,"12,501.77","-2,794.74",Running,"52.72","57.698172","11.916534"
00:04:02,"12,504.98","-2,792.07",Running,"52.86","57.698196","11.916588"
00:04:03,"12,508.19","-2,789.41",Running,"53.00","57.698220","11.916642"
00:04:04,"12,511.40","-2,786.76",Running,"53.14","57.698244","11.916697"
00:04:05,"12,514.63","-2,784.11",Running,"53.29","57.698268","11.916751"
00:04:06,"12,517.85","-2,781.47",Running,"53.43","57.698291","11.916805"
00:04:07,"12,521.08","-2,778.84",Running,"53.58","57.698315","11.916860"
00:04:08,"12,524.32","-2,776.22",Running,"53.73","57.698339","11.916914"
00:04:09,"12,527.56","-2,773.60",Running,"53.88","57.698362","11.916969"
00:04:10,"12,530.80","-2,770.99",Running,"54.03","57.698386","11.917023"
00:04:11,"12,534.05","-2,768.40",Running,"54.18","57.698409","11.917078"
00:04:12,"12,537.31","-2,765.81",Running,"54.33","57.698433","11.917133"
00:04:13,"12,540.57","-2,763.22",Running,"54.49","57.698456","11.917188"
00:04:14,"12,543.84","-2,760.65",Running,"54.64","57.698479","11.917243"
00:04:15,"12,547.11","-2,758.08",Running,"54.79","57.698502","11.917298"
00:04:16,"12,550.39","-2,755.53",Running,"54.95","57.698525","11.917353"
00:04:17,"12,553.67","-2,752.98",Running,"55.10","57.698548","11.917409"
00:04:18,"12,556.96","-2,750.44",Running,"55.26","57.698571","11.917464"
00:04:19,"12,560.25","-2,747.91",Running,"55.41","57.698594","11.917520"
00:04:20,"12,563.55","-2,745.39",Running,"55.57","57.698616","11.917575"
00:04:21,"12,566.85","-2,742.88",Running,"55.72","57.698639","11.917631"
00:04:22,"12,570.17","-2,740.38",Running,"55.88","57.698662","11.917687"
00:04:23,"12,573.48","-2,737.88",Running,"56.03","57.698684","11.917743"
00:04:24,"12,576.80","-2,735.40",Running,"56.18","57.698706","11.917799"
00:04:25,"12,580.13","-2,732.92",Running,"56.33","57.698729","11.917855"
00:04:26,"12,583.46","-2,730.45",Running,"56.48","57.698751","11.917911"
00:04:27,"12,586.80","-2,727.99",Running,"56.63","57.698773","11.917967"
00:04:28,"12,590.14","-2,725.54",Running,"56.78","57.698795","11.918023"
00:04:29,"12,593.48","-2,723.09",Running,"56.93","57.698817","11.918080"
00:04:30,"12,596.83","-2,720.66",Running,"57.08","57.698839","11.918136"
00:04:31,"12,600.19","-2,718.23",Running,"57.22","57.698861","11.918193"
00:04:32,"12,603.55","-2,715.81",Running,"57.37","57.698883","11.918250"
00:04:33,"12,606.92","-2,713.40",Running,"57.52","57.698904","11.918306"
00:04:34,"12,610.29","-2,711.00",Running,"57.67","57.698926","11.918363"
00:04:35,"12,613.66","-2,708.60",Running,"57.82","57.698948","11.918420"
00:04:36,"12,617.05","-2,706.22",Running,"57.97","57.698969","11.918477"
00:04:37,"12,620.43","-2,703.84",Running,"58.12","57.698991","11.918534"
00:04:38,"12,623.82","-2,701.48",Running,"58.27","57.699012","11.918591"
00:04:39,"12,627.22","-2,699.12",Running,"58.42","57.699033","11.918648"
00:04:40,"12,630.62","-2,696.77",Running,"58.57","57.699054","11.918706"
00:04:41,"12,634.03","-2,694.43",Running,"58.72","57.699075","11.918763"
00:04:42,"12,637.44","-2,692.09",Running,"58.87","57.699096","11.918821"
00:04:43,"12,640.86","-2,689.77",Running,"59.02","57.699117","11.918878"
00:04:44,"12,644.28","-2,687.46",Running,"59.17","57.699138","11.918936"
00:04:45,"12,647.71","-2,685.15",Running,"59.32","57.699159","11.918994"
00:04:46,"12,651.14","-2,682.86",Running,"59.47","57.699180","11.919052"
00:04:47,"12,654.58","-2,680.57",Running,"59.62","57.699200","11.919109"
00:04:48,"12,658.02","-2,678.29",Running,"59.77","57.699221","11.919167"
00:04:49,"12,661.47","-2,676.02",Running,"59.92","57.699241","11.919226"
00:04:50,"12,664.92","-2,673.76",Running,"60.07","57.699261","11.919284"
00:04:51,"12,668.38","-2,671.51",Running,"60.22","57.699282","11.919342"
00:04:52,"12,671.84","-2,669.27",Running,"60.37","57.699302","11.919400"
00:04:53,"12,675.31","-2,667.04",Running,"60.52","57.699322","11.919459"
00:04:54,"12,678.78","-2,664.82",Running,"60.67","57.699342","11.919517"
00:04:55,"12,682.26","-2,662.61",Running,"60.82","57.699362","11.919576"
00:04:56,"12,685.74","-2,660.40",Running,"60.97","57.699382","11.919635"
00:04:57,"12,689.23","-2,658.21",Running,"61.12","57.699402","11.919693"
00:04:58,"12,692.72","-2,656.02",Running,"61.27","57.699421","11.919752"
00:04:59,"12,696.22","-2,653.85",Running,"61.42","57.699441","11.919811"
00:05:00,"12,699.72","-2,651.68",Running,"61.57","57.699460","11.919870"
00:05:01,"12,703.23","-2,649.52",Running,"61.72","57.699480","11.919929"
00:05:02,"12,706.74","-2,647.37",Running,"61.87","57.699499","11.919989"
00:05:03,"12,710.26","-2,645.24",Running,"62.02","57.699518","11.920048"
00:05:04,"12,713.78","-2,643.11",Running,"62.17","57.699538","11.920107"
00:05:05,"12,717.31","-2,640.99",Running,"62.32","57.699557","11.920167"
00:05:06,"12,720.84","-2,638.87",Running,"62.47","57.699576","11.920226"
00:05:07,"12,724.38","-2,636.77",Running,"62.61","57.699595","11.920286"
00:05:08,"12,727.92","-2,634.68",Running,"62.76","57.699613","11.920346"
00:05:09,"12,731.46","-2,632.60",Running,"62.91","57.699632","11.920405"
00:05:10,"12,735.01","-2,630.53",Running,"63.05","57.699651","11.920465"
00:05:11,"12,738.57","-2,628.46",Running,"63.20","57.699669","11.920525"
00:05:12,"12,742.13","-2,626.41",Running,"63.34","57.699688","11.920585"
00:05:13,"12,745.70","-2,624.37",Running,"63.48","57.699706","11.920645"
00:05:14,"12,749.27","-2,622.33",Running,"63.61","57.699725","11.920705"
00:05:15,"12,752.84","-2,620.30",Running,"63.75","57.699743","11.920766"
00:05:16,"12,756.42","-2,618.29",Running,"63.89","57.699761","11.920826"
00:05:17,"12,760.00","-2,616.28",Running,"64.02","57.699779","11.920886"
00:05:18,"12,763.59","-2,614.28",Running,"64.16","57.699797","11.920947"
00:05:19,"12,767.19","-2,612.29",Running,"64.29","57.699815","11.921007"
00:05:20,"12,770.78","-2,610.31",Running,"64.42","57.699833","11.921068"
00:05:21,"12,774.38","-2,608.33",Running,"64.55","57.699851","11.921129"
00:05:22,"12,777.99","-2,606.37",Running,"64.68","57.699868","11.921189"
00:05:23,"12,781.60","-2,604.42",Running,"64.81","57.699886","11.921250"
00:05:24,"12,785.21","-2,602.47",Running,"64.94","57.699904","11.921311"
00:05:25,"12,788.83","-2,600.54",Running,"65.06","57.699921","11.921372"
00:05:26,"12,792.44","-2,598.61",Running,"65.19","57.699938","11.921433"
00:05:27,"12,796.04","-2,596.70",Running,"65.31","57.699955","11.921494"
00:05:28,"12,799.64","-2,594.81",Running,"65.44","57.699973","11.921554"
00:05:29,"12,803.23","-2,592.92",Running,"65.56","57.699989","11.921615"
00:05:30,"12,806.81","-2,591.06",Running,"65.69","57.700006","11.921675"
00:05:31,"12,810.38","-2,589.20",Running,"65.81","57.700023","11.921735"
00:05:32,"12,813.95","-2,587.36",Running,"65.93","57.700040","11.921795"
00:05:33,"12,817.51","-2,585.53",Running,"66.06","57.700056","11.921855"
00:05:34,"12,821.06","-2,583.71",Running,"66.18","57.700072","11.921915"
00:05:35,"12,824.61","-2,581.91",Running,"66.30","57.700089","11.921975"
00:05:36,"12,828.15","-2,580.12",Running,"66.42","57.700105","11.922035"
00:05:37,"12,831.69","-2,578.34",Running,"66.54","57.700121","11.922094"
00:05:38,"12,835.22","-2,576.58",Running,"66.66","57.700137","11.922154"
00:05:39,"12,838.74","-2,574.82",Running,"66.78","57.700152","11.922213"
00:05:40,"12,842.26","-2,573.08",Running,"66.90","57.700168","11.922273"
00:05:41,"12,845.77","-2,571.35",Running,"67.02","57.700184","11.922332"
00:05:42,"12,849.28","-2,569.63",Running,"67.14","57.700199","11.922391"
00:05:43,"12,852.78","-2,567.93",Running,"67.26","57.700215","11.922450"
00:05:44,"12,856.28","-2,566.23",Running,"67.37","57.700230","11.922509"
00:05:45,"12,859.78","-2,564.55",Running,"67.49","57.700245","11.922568"
00:05:46,"12,863.26","-2,562.88",Running,"67.61","57.700260","11.922627"
