OS: Passenger car ferry 2 (Dis.20300t)
Trainee: 
Exercise name: PrepareShips_Scenario_4_10m_s
Area: Swedish West Coast 931
Exercise start time: 12:00:00
Exercise date: 4/25/2022
Step (sec): 1
Model version: 2.166.1432.169 / 0.0.0.0 / 2.91.3084.0 / 2.31.10.0

time,ALPHA Local position X,ALPHA Local position Y,ALPHA Ship state,ALPHA Heading,ALPHA Latitude,ALPHA Longitude
00:00:38,"13,137.73","-2,450.18",Running,"82.22","57.701275","11.927252"
00:00:39,"13,141.19","-2,449.47",Running,"82.48","57.701281","11.927311"
00:00:40,"13,144.65","-2,448.76",Running,"82.75","57.701288","11.927369"
00:00:41,"13,148.12","-2,448.06",Running,"83.03","57.701294","11.927427"
00:00:42,"13,151.59","-2,447.37",Running,"83.30","57.701300","11.927486"
00:00:43,"13,155.07","-2,446.69",Running,"83.56","57.701306","11.927545"
00:00:44,"13,158.55","-2,446.02",Running,"83.83","57.701312","11.927603"
00:00:45,"13,162.05","-2,445.35",Running,"84.09","57.701318","11.927662"
00:00:46,"13,165.54","-2,444.70",Running,"84.34","57.701324","11.927721"
00:00:47,"13,169.05","-2,444.06",Running,"84.58","57.701330","11.927780"
00:00:48,"13,172.56","-2,443.43",Running,"84.81","57.701336","11.927839"
00:00:49,"13,176.08","-2,442.81",Running,"85.04","57.701341","11.927899"
00:00:50,"13,179.60","-2,442.21",Running,"85.25","57.701347","11.927958"
00:00:51,"13,183.13","-2,441.61",Running,"85.45","57.701352","11.928018"
00:00:52,"13,186.66","-2,441.04",Running,"85.63","57.701357","11.928077"
00:00:53,"13,190.21","-2,440.47",Running,"85.81","57.701362","11.928137"
00:00:54,"13,193.75","-2,439.92",Running,"85.96","57.701367","11.928197"
00:00:55,"13,197.31","-2,439.38",Running,"86.10","57.701372","11.928256"
00:00:56,"13,200.87","-2,438.86",Running,"86.23","57.701377","11.928316"
00:00:57,"13,204.43","-2,438.35",Running,"86.34","57.701381","11.928377"
00:00:58,"13,208.00","-2,437.86",Running,"86.42","57.701386","11.928437"
00:00:59,"13,211.57","-2,437.38",Running,"86.49","57.701390","11.928497"
00:01:00,"13,215.15","-2,436.91",Running,"86.54","57.701394","11.928557"
00:01:01,"13,218.74","-2,436.46",Running,"86.57","57.701399","11.928618"
00:01:02,"13,222.32","-2,436.02",Running,"86.58","57.701403","11.928678"
00:01:03,"13,225.92","-2,435.59",Running,"86.57","57.701406","11.928739"
00:01:04,"13,229.51","-2,435.17",Running,"86.53","57.701410","11.928799"
00:01:05,"13,233.11","-2,434.77",Running,"86.48","57.701414","11.928860"
00:01:06,"13,236.71","-2,434.37",Running,"86.41","57.701417","11.928921"
00:01:07,"13,240.32","-2,433.98",Running,"86.32","57.701421","11.928981"
00:01:08,"13,243.93","-2,433.60",Running,"86.21","57.701424","11.929042"
00:01:09,"13,247.55","-2,433.23",Running,"86.09","57.701428","11.929103"
00:01:10,"13,251.17","-2,432.86",Running,"85.97","57.701431","11.929164"
00:01:11,"13,254.79","-2,432.49",Running,"85.83","57.701434","11.929225"
00:01:12,"13,258.42","-2,432.13",Running,"85.68","57.701438","11.929286"
00:01:13,"13,262.05","-2,431.77",Running,"85.53","57.701441","11.929348"
00:01:14,"13,265.69","-2,431.42",Running,"85.37","57.701444","11.929409"
00:01:15,"13,269.33","-2,431.06",Running,"85.22","57.701447","11.929470"
00:01:16,"13,272.98","-2,430.70",Running,"85.07","57.701450","11.929532"
00:01:17,"13,276.63","-2,430.35",Running,"84.92","57.701454","11.929593"
00:01:18,"13,280.29","-2,429.99",Running,"84.77","57.701457","11.929655"
00:01:19,"13,283.95","-2,429.63",Running,"84.63","57.701460","11.929717"
00:01:20,"13,287.62","-2,429.26",Running,"84.50","57.701463","11.929779"
00:01:21,"13,291.30","-2,428.90",Running,"84.37","57.701467","11.929841"
00:01:22,"13,294.98","-2,428.53",Running,"84.25","57.701470","11.929903"
00:01:23,"13,298.66","-2,428.16",Running,"84.14","57.701473","11.929965"
00:01:24,"13,302.36","-2,427.78",Running,"84.04","57.701477","11.930027"
00:01:25,"13,306.05","-2,427.39",Running,"83.96","57.701480","11.930089"
00:01:26,"13,309.75","-2,427.00",Running,"83.88","57.701484","11.930152"
00:01:27,"13,313.46","-2,426.61",Running,"83.82","57.701487","11.930214"
00:01:28,"13,317.17","-2,426.21",Running,"83.77","57.701491","11.930277"
00:01:29,"13,320.89","-2,425.80",Running,"83.73","57.701495","11.930339"
00:01:30,"13,324.62","-2,425.39",Running,"83.71","57.701498","11.930402"
00:01:31,"13,328.34","-2,424.97",Running,"83.70","57.701502","11.930465"
00:01:32,"13,332.08","-2,424.54",Running,"83.71","57.701506","11.930528"
00:01:33,"13,335.81","-2,424.11",Running,"83.74","57.701510","11.930591"
00:01:34,"13,339.55","-2,423.68",Running,"83.79","57.701514","11.930654"
00:01:35,"13,343.30","-2,423.23",Running,"83.85","57.701518","11.930717"
00:01:36,"13,347.04","-2,422.78",Running,"83.92","57.701522","11.930780"
00:01:37,"13,350.79","-2,422.33",Running,"84.01","57.701526","11.930843"
00:01:38,"13,354.54","-2,421.89",Running,"84.10","57.701530","11.930906"
00:01:39,"13,358.27","-2,421.44",Running,"84.18","57.701534","11.930969"
00:01:40,"13,361.99","-2,421.00",Running,"84.27","57.701538","11.931032"
00:01:41,"13,365.69","-2,420.56",Running,"84.36","57.701542","11.931094"
00:01:42,"13,369.37","-2,420.13",Running,"84.45","57.701546","11.931156"
00:01:43,"13,373.03","-2,419.69",Running,"84.54","57.701550","11.931218"
00:01:44,"13,376.66","-2,419.25",Running,"84.63","57.701554","11.931279"
00:01:45,"13,380.27","-2,418.81",Running,"84.73","57.701557","11.931340"
00:01:46,"13,383.85","-2,418.37",Running,"84.83","57.701561","11.931400"
00:01:47,"13,387.41","-2,417.94",Running,"84.95","57.701565","11.931460"
00:01:48,"13,390.95","-2,417.50",Running,"85.07","57.701569","11.931520"
00:01:49,"13,394.46","-2,417.06",Running,"85.20","57.701573","11.931579"
00:01:50,"13,397.95","-2,416.63",Running,"85.34","57.701577","11.931638"
00:01:51,"13,401.41","-2,416.20",Running,"85.49","57.701581","11.931696"
00:01:52,"13,404.85","-2,415.77",Running,"85.65","57.701585","11.931754"
00:01:53,"13,408.27","-2,415.35",Running,"85.82","57.701589","11.931812"
00:01:54,"13,411.66","-2,414.93",Running,"86.01","57.701592","11.931869"
00:01:55,"13,415.03","-2,414.51",Running,"86.20","57.701596","11.931926"
00:01:56,"13,418.38","-2,414.09",Running,"86.40","57.701600","11.931982"
00:01:57,"13,421.70","-2,413.68",Running,"86.62","57.701604","11.932038"
00:01:58,"13,425.00","-2,413.28",Running,"86.83","57.701607","11.932094"
00:01:59,"13,428.28","-2,412.88",Running,"87.06","57.701611","11.932149"
00:02:00,"13,431.54","-2,412.49",Running,"87.29","57.701614","11.932204"
00:02:01,"13,434.78","-2,412.10",Running,"87.52","57.701618","11.932259"
00:02:02,"13,438.00","-2,411.72",Running,"87.75","57.701621","11.932313"
00:02:03,"13,441.19","-2,411.34",Running,"87.99","57.701625","11.932367"
00:02:04,"13,444.37","-2,410.97",Running,"88.22","57.701628","11.932420"
00:02:05,"13,447.53","-2,410.61",Running,"88.45","57.701631","11.932474"
00:02:06,"13,450.68","-2,410.25",Running,"88.68","57.701635","11.932527"
00:02:07,"13,453.80","-2,409.91",Running,"88.91","57.701638","11.932579"
00:02:08,"13,456.91","-2,409.56",Running,"89.13","57.701641","11.932632"
00:02:09,"13,459.99","-2,409.23",Running,"89.35","57.701644","11.932684"
00:02:10,"13,463.06","-2,408.91",Running,"89.57","57.701647","11.932735"
00:02:11,"13,466.12","-2,408.59",Running,"89.78","57.701650","11.932787"
00:02:12,"13,469.15","-2,408.28",Running,"89.98","57.701652","11.932838"
00:02:13,"13,472.17","-2,407.98",Running,"90.17","57.701655","11.932889"
00:02:14,"13,475.18","-2,407.69",Running,"90.36","57.701658","11.932940"
00:02:15,"13,478.16","-2,407.41",Running,"90.54","57.701660","11.932990"
00:02:16,"13,481.13","-2,407.14",Running,"90.71","57.701663","11.933040"
00:02:17,"13,484.09","-2,406.88",Running,"90.87","57.701665","11.933090"
00:02:18,"13,487.02","-2,406.62",Running,"91.01","57.701667","11.933139"
00:02:19,"13,489.94","-2,406.37",Running,"91.15","57.701669","11.933189"
00:02:20,"13,492.85","-2,406.14",Running,"91.28","57.701672","11.933237"
00:02:21,"13,495.74","-2,405.91",Running,"91.39","57.701674","11.933286"
00:02:22,"13,498.61","-2,405.69",Running,"91.50","57.701676","11.933335"
00:02:23,"13,501.47","-2,405.47",Running,"91.59","57.701678","11.933383"
00:02:24,"13,504.31","-2,405.26",Running,"91.68","57.701679","11.933431"
00:02:25,"13,507.14","-2,405.06",Running,"91.77","57.701681","11.933478"
00:02:26,"13,509.95","-2,404.86",Running,"91.85","57.701683","11.933526"
00:02:27,"13,512.75","-2,404.67",Running,"91.93","57.701685","11.933573"
00:02:28,"13,515.53","-2,404.48",Running,"92.01","57.701687","11.933620"
00:02:29,"13,518.30","-2,404.29",Running,"92.10","57.701688","11.933666"
00:02:30,"13,521.06","-2,404.12",Running,"92.18","57.701690","11.933713"
00:02:31,"13,523.81","-2,403.94",Running,"92.26","57.701691","11.933759"
00:02:32,"13,526.54","-2,403.77",Running,"92.34","57.701693","11.933805"
00:02:33,"13,529.25","-2,403.61",Running,"92.42","57.701694","11.933851"
00:02:34,"13,531.96","-2,403.45",Running,"92.50","57.701696","11.933897"
00:02:35,"13,534.65","-2,403.30",Running,"92.58","57.701697","11.933942"
00:02:36,"13,537.32","-2,403.15",Running,"92.66","57.701699","11.933987"
00:02:37,"13,539.99","-2,403.00",Running,"92.74","57.701700","11.934032"
00:02:38,"13,542.64","-2,402.85",Running,"92.83","57.701701","11.934077"
00:02:39,"13,545.28","-2,402.71",Running,"92.91","57.701702","11.934121"
00:02:40,"13,547.91","-2,402.57",Running,"92.99","57.701704","11.934165"
00:02:41,"13,550.52","-2,402.44",Running,"93.07","57.701705","11.934209"
00:02:42,"13,553.13","-2,402.31",Running,"93.15","57.701706","11.934253"
00:02:43,"13,555.72","-2,402.19",Running,"93.22","57.701707","11.934297"
00:02:44,"13,558.29","-2,402.07",Running,"93.29","57.701708","11.934340"
00:02:45,"13,560.86","-2,401.95",Running,"93.35","57.701709","11.934384"
00:02:46,"13,563.41","-2,401.84",Running,"93.40","57.701710","11.934427"
00:02:47,"13,565.95","-2,401.74",Running,"93.45","57.701711","11.934469"
00:02:48,"13,568.48","-2,401.64",Running,"93.49","57.701712","11.934512"
00:02:49,"13,570.99","-2,401.54",Running,"93.53","57.701713","11.934554"
00:02:50,"13,573.50","-2,401.45",Running,"93.56","57.701714","11.934597"
00:02:51,"13,575.99","-2,401.36",Running,"93.58","57.701715","11.934639"
00:02:52,"13,578.47","-2,401.28",Running,"93.60","57.701715","11.934680"
00:02:53,"13,580.94","-2,401.19",Running,"93.61","57.701716","11.934722"
00:02:54,"13,583.40","-2,401.11",Running,"93.62","57.701717","11.934763"
00:02:55,"13,585.84","-2,401.04",Running,"93.63","57.701718","11.934805"
00:02:56,"13,588.28","-2,400.96",Running,"93.63","57.701718","11.934846"
00:02:57,"13,590.70","-2,400.89",Running,"93.63","57.701719","11.934887"
00:02:58,"13,593.11","-2,400.83",Running,"93.62","57.701719","11.934927"
00:02:59,"13,595.52","-2,400.76",Running,"93.61","57.701720","11.934968"
00:03:00,"13,597.91","-2,400.70",Running,"93.59","57.701721","11.935008"
00:03:01,"13,600.29","-2,400.64",Running,"93.57","57.701721","11.935048"
00:03:02,"13,602.66","-2,400.59",Running,"93.54","57.701722","11.935088"
00:03:03,"13,605.02","-2,400.54",Running,"93.51","57.701722","11.935128"
00:03:04,"13,607.36","-2,400.49",Running,"93.47","57.701722","11.935167"
00:03:05,"13,609.70","-2,400.44",Running,"93.43","57.701723","11.935207"
00:03:06,"13,612.03","-2,400.39",Running,"93.38","57.701723","11.935246"
00:03:07,"13,614.35","-2,400.35",Running,"93.33","57.701724","11.935285"
00:03:08,"13,616.65","-2,400.31",Running,"93.27","57.701724","11.935324"
00:03:09,"13,618.95","-2,400.27",Running,"93.20","57.701724","11.935363"
00:03:10,"13,621.24","-2,400.23",Running,"93.14","57.701725","11.935401"
00:03:11,"13,623.52","-2,400.19",Running,"93.06","57.701725","11.935440"
00:03:12,"13,625.78","-2,400.16",Running,"92.99","57.701725","11.935478"
00:03:13,"13,628.04","-2,400.12",Running,"92.91","57.701726","11.935516"
00:03:14,"13,630.29","-2,400.09",Running,"92.82","57.701726","11.935554"
00:03:15,"13,632.53","-2,400.05",Running,"92.73","57.701726","11.935592"
00:03:16,"13,634.76","-2,400.02",Running,"92.64","57.701727","11.935629"
00:03:17,"13,636.98","-2,399.99",Running,"92.55","57.701727","11.935667"
00:03:18,"13,639.20","-2,399.96",Running,"92.45","57.701727","11.935704"
00:03:19,"13,641.40","-2,399.92",Running,"92.36","57.701728","11.935741"
00:03:20,"13,643.60","-2,399.89",Running,"92.25","57.701728","11.935778"
00:03:21,"13,645.79","-2,399.86",Running,"92.15","57.701728","11.935815"
00:03:22,"13,647.96","-2,399.83",Running,"92.04","57.701728","11.935852"
00:03:23,"13,650.14","-2,399.79",Running,"91.94","57.701729","11.935888"
00:03:24,"13,652.30","-2,399.76",Running,"91.83","57.701729","11.935925"
00:03:25,"13,654.45","-2,399.72",Running,"91.73","57.701729","11.935961"
00:03:26,"13,656.60","-2,399.68",Running,"91.62","57.701730","11.935997"
00:03:27,"13,658.74","-2,399.65",Running,"91.52","57.701730","11.936033"
00:03:28,"13,660.87","-2,399.61",Running,"91.41","57.701730","11.936069"
00:03:29,"13,663.00","-2,399.57",Running,"91.31","57.701731","11.936105"
00:03:30,"13,665.11","-2,399.53",Running,"91.20","57.701731","11.936141"
00:03:31,"13,667.22","-2,399.48",Running,"91.10","57.701732","11.936176"
00:03:32,"13,669.33","-2,399.43",Running,"90.99","57.701732","11.936212"
00:03:33,"13,671.42","-2,399.39",Running,"90.89","57.701732","11.936247"
00:03:34,"13,673.51","-2,399.34",Running,"90.79","57.701733","11.936282"
00:03:35,"13,675.59","-2,399.29",Running,"90.68","57.701733","11.936317"
00:03:36,"13,677.67","-2,399.24",Running,"90.58","57.701734","11.936352"
00:03:37,"13,679.73","-2,399.19",Running,"90.47","57.701734","11.936387"
00:03:38,"13,681.79","-2,399.13",Running,"90.36","57.701735","11.936422"
00:03:39,"13,683.84","-2,399.08",Running,"90.24","57.701735","11.936456"
00:03:40,"13,685.89","-2,399.02",Running,"90.12","57.701736","11.936491"
00:03:41,"13,687.92","-2,398.97",Running,"90.01","57.701736","11.936525"
00:03:42,"13,689.95","-2,398.91",Running,"89.89","57.701737","11.936559"
00:03:43,"13,691.97","-2,398.84",Running,"89.77","57.701737","11.936593"
00:03:44,"13,693.99","-2,398.78",Running,"89.65","57.701738","11.936627"
00:03:45,"13,696.00","-2,398.71",Running,"89.53","57.701738","11.936661"
00:03:46,"13,698.00","-2,398.64",Running,"89.42","57.701739","11.936695"
00:03:47,"13,700.00","-2,398.57",Running,"89.30","57.701740","11.936729"
00:03:48,"13,701.99","-2,398.49",Running,"89.20","57.701740","11.936762"
00:03:49,"13,703.98","-2,398.41",Running,"89.09","57.701741","11.936796"
00:03:50,"13,705.96","-2,398.33",Running,"88.99","57.701742","11.936829"
00:03:51,"13,707.93","-2,398.24",Running,"88.90","57.701743","11.936862"
00:03:52,"13,709.90","-2,398.15",Running,"88.81","57.701744","11.936896"
00:03:53,"13,711.86","-2,398.05",Running,"88.73","57.701744","11.936929"
00:03:54,"13,713.80","-2,397.96",Running,"88.65","57.701745","11.936961"
00:03:55,"13,715.74","-2,397.85",Running,"88.57","57.701746","11.936994"
00:03:56,"13,717.67","-2,397.75",Running,"88.50","57.701747","11.937027"
00:03:57,"13,719.59","-2,397.64",Running,"88.43","57.701748","11.937059"
00:03:58,"13,721.50","-2,397.54",Running,"88.36","57.701749","11.937091"
00:03:59,"13,723.40","-2,397.43",Running,"88.28","57.701750","11.937123"
00:04:00,"13,725.30","-2,397.31",Running,"88.21","57.701751","11.937155"
00:04:01,"13,727.18","-2,397.20",Running,"88.13","57.701752","11.937187"
00:04:02,"13,729.05","-2,397.08",Running,"88.06","57.701753","11.937218"
00:04:03,"13,730.92","-2,396.95",Running,"87.98","57.701754","11.937250"
00:04:04,"13,732.77","-2,396.83",Running,"87.91","57.701755","11.937281"
00:04:05,"13,734.62","-2,396.70",Running,"87.83","57.701757","11.937312"
00:04:06,"13,736.46","-2,396.57",Running,"87.76","57.701758","11.937343"
00:04:07,"13,738.29","-2,396.44",Running,"87.68","57.701759","11.937374"
00:04:08,"13,740.11","-2,396.30",Running,"87.60","57.701760","11.937405"
00:04:09,"13,741.93","-2,396.16",Running,"87.53","57.701761","11.937435"
00:04:10,"13,743.73","-2,396.02",Running,"87.45","57.701763","11.937466"
00:04:11,"13,745.53","-2,395.88",Running,"87.37","57.701764","11.937496"
00:04:12,"13,747.31","-2,395.73",Running,"87.30","57.701765","11.937526"
00:04:13,"13,749.09","-2,395.59",Running,"87.22","57.701767","11.937556"
00:04:14,"13,750.86","-2,395.44",Running,"87.13","57.701768","11.937586"
00:04:15,"13,752.63","-2,395.29",Running,"87.05","57.701769","11.937616"
00:04:16,"13,754.38","-2,395.14",Running,"86.96","57.701771","11.937645"
00:04:17,"13,756.13","-2,394.98",Running,"86.88","57.701772","11.937675"
00:04:18,"13,757.87","-2,394.83",Running,"86.79","57.701773","11.937704"
00:04:19,"13,759.60","-2,394.66",Running,"86.71","57.701775","11.937733"
00:04:20,"13,761.32","-2,394.50",Running,"86.62","57.701776","11.937762"
00:04:21,"13,763.04","-2,394.33",Running,"86.54","57.701778","11.937791"
00:04:22,"13,764.74","-2,394.16",Running,"86.46","57.701779","11.937820"
00:04:23,"13,766.44","-2,393.99",Running,"86.39","57.701781","11.937849"
00:04:24,"13,768.14","-2,393.81",Running,"86.31","57.701783","11.937877"
00:04:25,"13,769.83","-2,393.63",Running,"86.25","57.701784","11.937906"
00:04:26,"13,771.51","-2,393.45",Running,"86.18","57.701786","11.937934"
00:04:27,"13,773.18","-2,393.26",Running,"86.12","57.701788","11.937962"
00:04:28,"13,774.85","-2,393.07",Running,"86.07","57.701789","11.937990"
00:04:29,"13,776.51","-2,392.87",Running,"86.02","57.701791","11.938018"
00:04:30,"13,778.16","-2,392.68",Running,"85.97","57.701793","11.938046"
00:04:31,"13,779.81","-2,392.48",Running,"85.92","57.701795","11.938074"
00:04:32,"13,781.45","-2,392.28",Running,"85.88","57.701796","11.938101"
00:04:33,"13,783.08","-2,392.07",Running,"85.83","57.701798","11.938129"
00:04:34,"13,784.71","-2,391.87",Running,"85.79","57.701800","11.938156"
00:04:35,"13,786.33","-2,391.66",Running,"85.75","57.701802","11.938184"
00:04:36,"13,787.94","-2,391.44",Running,"85.71","57.701804","11.938211"
00:04:37,"13,789.55","-2,391.23",Running,"85.67","57.701806","11.938238"
00:04:38,"13,791.15","-2,391.01",Running,"85.63","57.701808","11.938265"
00:04:39,"13,792.75","-2,390.79",Running,"85.59","57.701810","11.938292"
00:04:40,"13,794.33","-2,390.57",Running,"85.55","57.701812","11.938319"
00:04:41,"13,795.92","-2,390.35",Running,"85.50","57.701814","11.938345"
00:04:42,"13,797.49","-2,390.13",Running,"85.46","57.701816","11.938372"
00:04:43,"13,799.06","-2,389.90",Running,"85.41","57.701818","11.938398"
00:04:44,"13,800.62","-2,389.67",Running,"85.36","57.701820","11.938425"
00:04:45,"13,802.18","-2,389.45",Running,"85.31","57.701822","11.938451"
00:04:46,"13,803.73","-2,389.22",Running,"85.26","57.701824","11.938477"
00:04:47,"13,805.27","-2,388.99",Running,"85.20","57.701826","11.938503"
00:04:48,"13,806.81","-2,388.75",Running,"85.15","57.701828","11.938529"
00:04:49,"13,808.34","-2,388.52",Running,"85.09","57.701830","11.938555"
00:04:50,"13,809.88","-2,388.29",Running,"85.01","57.701832","11.938581"
00:04:51,"13,811.41","-2,388.06",Running,"84.92","57.701834","11.938606"
00:04:52,"13,812.95","-2,387.84",Running,"84.80","57.701836","11.938632"
00:04:53,"13,814.50","-2,387.61",Running,"84.65","57.701838","11.938658"
00:04:54,"13,816.05","-2,387.38",Running,"84.46","57.701841","11.938685"
00:04:55,"13,817.61","-2,387.15",Running,"84.22","57.701843","11.938711"
00:04:56,"13,819.17","-2,386.90",Running,"83.92","57.701845","11.938737"
00:04:57,"13,820.74","-2,386.65",Running,"83.58","57.701847","11.938764"
00:04:58,"13,822.32","-2,386.40",Running,"83.18","57.701849","11.938790"
00:04:59,"13,823.89","-2,386.13",Running,"82.72","57.701852","11.938817"
00:05:00,"13,825.46","-2,385.84",Running,"82.20","57.701854","11.938843"
00:05:01,"13,827.04","-2,385.55",Running,"81.62","57.701857","11.938870"
00:05:02,"13,828.61","-2,385.25",Running,"80.99","57.701860","11.938896"
00:05:03,"13,830.18","-2,384.94",Running,"80.30","57.701863","11.938923"
00:05:04,"13,831.74","-2,384.61",Running,"79.57","57.701865","11.938949"
00:05:05,"13,833.29","-2,384.27",Running,"78.79","57.701869","11.938975"
00:05:06,"13,834.84","-2,383.92",Running,"77.97","57.701872","11.939001"
00:05:07,"13,836.38","-2,383.56",Running,"77.12","57.701875","11.939027"
00:05:08,"13,837.91","-2,383.19",Running,"76.23","57.701878","11.939053"
00:05:09,"13,839.44","-2,382.80",Running,"75.31","57.701882","11.939079"
00:05:10,"13,840.95","-2,382.40",Running,"74.36","57.701885","11.939104"
00:05:11,"13,842.46","-2,381.99",Running,"73.39","57.701889","11.939130"
00:05:12,"13,843.95","-2,381.57",Running,"72.40","57.701893","11.939155"
00:05:13,"13,845.43","-2,381.13",Running,"71.39","57.701897","11.939180"
00:05:14,"13,846.90","-2,380.68",Running,"70.36","57.701901","11.939205"
00:05:15,"13,848.36","-2,380.21",Running,"69.31","57.701905","11.939229"
00:05:16,"13,849.81","-2,379.74",Running,"68.24","57.701909","11.939254"
00:05:17,"13,851.25","-2,379.25",Running,"67.16","57.701914","11.939278"
00:05:18,"13,852.67","-2,378.75",Running,"66.07","57.701918","11.939302"
00:05:19,"13,854.08","-2,378.24",Running,"64.96","57.701923","11.939326"
00:05:20,"13,855.48","-2,377.72",Running,"63.83","57.701928","11.939349"
00:05:21,"13,856.86","-2,377.18",Running,"62.70","57.701932","11.939372"
00:05:22,"13,858.22","-2,376.64",Running,"61.55","57.701937","11.939395"
00:05:23,"13,859.57","-2,376.08",Running,"60.40","57.701942","11.939418"
00:05:24,"13,860.89","-2,375.52",Running,"59.24","57.701947","11.939440"
00:05:25,"13,862.20","-2,374.94",Running,"58.08","57.701953","11.939462"
00:05:26,"13,863.48","-2,374.36",Running,"56.91","57.701958","11.939484"
00:05:27,"13,864.74","-2,373.77",Running,"55.74","57.701963","11.939505"
00:05:28,"13,865.98","-2,373.17",Running,"54.57","57.701968","11.939526"
00:05:29,"13,867.20","-2,372.57",Running,"53.39","57.701974","11.939547"
00:05:30,"13,868.40","-2,371.96",Running,"52.20","57.701979","11.939567"
00:05:31,"13,869.57","-2,371.34",Running,"51.00","57.701985","11.939587"
00:05:32,"13,870.73","-2,370.72",Running,"49.80","57.701991","11.939606"
00:05:33,"13,871.86","-2,370.10",Running,"48.59","57.701996","11.939625"
00:05:34,"13,872.97","-2,369.47",Running,"47.38","57.702002","11.939644"
00:05:35,"13,874.06","-2,368.83",Running,"46.15","57.702008","11.939662"
00:05:36,"13,875.13","-2,368.19",Running,"44.92","57.702013","11.939680"
00:05:37,"13,876.18","-2,367.55",Running,"43.67","57.702019","11.939698"
00:05:38,"13,877.22","-2,366.90",Running,"42.41","57.702025","11.939716"
00:05:39,"13,878.24","-2,366.24",Running,"41.14","57.702031","11.939733"
00:05:40,"13,879.23","-2,365.58",Running,"39.86","57.702037","11.939749"
00:05:41,"13,880.21","-2,364.92",Running,"38.57","57.702043","11.939766"
00:05:42,"13,881.17","-2,364.26",Running,"37.28","57.702049","11.939782"
00:05:43,"13,882.11","-2,363.59",Running,"35.98","57.702055","11.939798"
00:05:44,"13,883.03","-2,362.92",Running,"34.67","57.702061","11.939814"
00:05:45,"13,883.94","-2,362.25",Running,"33.35","57.702067","11.939829"
00:05:46,"13,884.82","-2,361.58",Running,"32.03","57.702073","11.939844"
