OS: Passenger car ferry 2 (Dis.20300t)
Trainee: 
Exercise name: PrepareShips_Scenario_4_10m_s
Area: Swedish West Coast 931
Exercise start time: 12:00:00
Exercise date: 4/25/2022
Step (sec): 1
Model version: 2.166.1432.169 / 0.0.0.0 / 2.91.3084.0 / 2.31.10.0

time,ALPHA Local position X,ALPHA Local position Y,ALPHA Ship state,ALPHA Heading,ALPHA Latitude,ALPHA Longitude
00:00:38,"13,131.31","-2,451.77",Running,"80.98","57.701261","11.927144"
00:00:39,"13,134.46","-2,451.12",Running,"81.05","57.701266","11.927197"
00:00:40,"13,137.61","-2,450.48",Running,"81.12","57.701272","11.927250"
00:00:41,"13,140.76","-2,449.84",Running,"81.20","57.701278","11.927303"
00:00:42,"13,143.91","-2,449.21",Running,"81.27","57.701284","11.927357"
00:00:43,"13,147.06","-2,448.58",Running,"81.34","57.701289","11.927410"
00:00:44,"13,150.22","-2,447.95",Running,"81.42","57.701295","11.927463"
00:00:45,"13,153.37","-2,447.32",Running,"81.49","57.701301","11.927516"
00:00:46,"13,156.52","-2,446.70",Running,"81.57","57.701306","11.927569"
00:00:47,"13,159.67","-2,446.08",Running,"81.64","57.701312","11.927622"
00:00:48,"13,162.83","-2,445.46",Running,"81.71","57.701317","11.927675"
00:00:49,"13,165.98","-2,444.85",Running,"81.78","57.701323","11.927729"
00:00:50,"13,169.13","-2,444.24",Running,"81.84","57.701328","11.927782"
00:00:51,"13,172.29","-2,443.64",Running,"81.91","57.701334","11.927835"
00:00:52,"13,175.44","-2,443.04",Running,"81.97","57.701339","11.927888"
00:00:53,"13,178.60","-2,442.44",Running,"82.03","57.701345","11.927941"
00:00:54,"13,181.75","-2,441.84",Running,"82.09","57.701350","11.927994"
00:00:55,"13,184.91","-2,441.25",Running,"82.15","57.701355","11.928048"
00:00:56,"13,188.06","-2,440.66",Running,"82.21","57.701361","11.928101"
00:00:57,"13,191.22","-2,440.07",Running,"82.26","57.701366","11.928154"
00:00:58,"13,194.37","-2,439.49",Running,"82.31","57.701371","11.928207"
00:00:59,"13,197.53","-2,438.91",Running,"82.37","57.701376","11.928260"
00:01:00,"13,200.69","-2,438.34",Running,"82.42","57.701382","11.928313"
00:01:01,"13,203.84","-2,437.77",Running,"82.47","57.701387","11.928367"
00:01:02,"13,207.00","-2,437.20",Running,"82.51","57.701392","11.928420"
00:01:03,"13,210.16","-2,436.63",Running,"82.56","57.701397","11.928473"
00:01:04,"13,213.32","-2,436.07",Running,"82.61","57.701402","11.928526"
00:01:05,"13,216.47","-2,435.51",Running,"82.65","57.701407","11.928580"
00:01:06,"13,219.63","-2,434.95",Running,"82.69","57.701412","11.928633"
00:01:07,"13,222.79","-2,434.41",Running,"82.72","57.701417","11.928686"
00:01:08,"13,225.95","-2,433.86",Running,"82.75","57.701422","11.928739"
00:01:09,"13,229.11","-2,433.32",Running,"82.77","57.701427","11.928792"
00:01:10,"13,232.27","-2,432.79",Running,"82.78","57.701432","11.928846"
00:01:11,"13,235.43","-2,432.26",Running,"82.78","57.701436","11.928899"
00:01:12,"13,238.59","-2,431.73",Running,"82.77","57.701441","11.928952"
00:01:13,"13,241.74","-2,431.21",Running,"82.75","57.701446","11.929005"
00:01:14,"13,244.90","-2,430.70",Running,"82.71","57.701450","11.929059"
00:01:15,"13,248.06","-2,430.19",Running,"82.67","57.701455","11.929112"
00:01:16,"13,251.21","-2,429.69",Running,"82.60","57.701459","11.929165"
00:01:17,"13,254.37","-2,429.20",Running,"82.52","57.701464","11.929218"
00:01:18,"13,257.52","-2,428.71",Running,"82.42","57.701468","11.929271"
00:01:19,"13,260.67","-2,428.22",Running,"82.31","57.701473","11.929324"
00:01:20,"13,263.82","-2,427.74",Running,"82.19","57.701477","11.929377"
00:01:21,"13,266.97","-2,427.26",Running,"82.05","57.701481","11.929430"
00:01:22,"13,270.11","-2,426.78",Running,"81.90","57.701486","11.929483"
00:01:23,"13,273.25","-2,426.31",Running,"81.74","57.701490","11.929536"
00:01:24,"13,276.39","-2,425.83",Running,"81.58","57.701494","11.929589"
00:01:25,"13,279.53","-2,425.36",Running,"81.41","57.701498","11.929642"
00:01:26,"13,282.67","-2,424.89",Running,"81.23","57.701503","11.929695"
00:01:27,"13,285.80","-2,424.42",Running,"81.05","57.701507","11.929748"
00:01:28,"13,288.94","-2,423.95",Running,"80.86","57.701511","11.929801"
00:01:29,"13,292.07","-2,423.48",Running,"80.68","57.701515","11.929854"
00:01:30,"13,295.20","-2,423.01",Running,"80.48","57.701520","11.929906"
00:01:31,"13,298.33","-2,422.54",Running,"80.29","57.701524","11.929959"
00:01:32,"13,301.46","-2,422.06",Running,"80.10","57.701528","11.930012"
00:01:33,"13,304.58","-2,421.59",Running,"79.90","57.701532","11.930065"
00:01:34,"13,307.71","-2,421.11",Running,"79.70","57.701537","11.930117"
00:01:35,"13,310.83","-2,420.63",Running,"79.50","57.701541","11.930170"
00:01:36,"13,313.95","-2,420.15",Running,"79.29","57.701545","11.930222"
00:01:37,"13,317.07","-2,419.67",Running,"79.09","57.701550","11.930275"
00:01:38,"13,320.18","-2,419.18",Running,"78.88","57.701554","11.930327"
00:01:39,"13,323.30","-2,418.69",Running,"78.68","57.701559","11.930380"
00:01:40,"13,326.41","-2,418.19",Running,"78.47","57.701563","11.930432"
00:01:41,"13,329.52","-2,417.69",Running,"78.26","57.701568","11.930485"
00:01:42,"13,332.63","-2,417.19",Running,"78.05","57.701572","11.930537"
00:01:43,"13,335.73","-2,416.68",Running,"77.84","57.701577","11.930589"
00:01:44,"13,338.83","-2,416.17",Running,"77.62","57.701581","11.930642"
00:01:45,"13,341.94","-2,415.65",Running,"77.41","57.701586","11.930694"
00:01:46,"13,345.03","-2,415.12",Running,"77.20","57.701591","11.930746"
00:01:47,"13,348.13","-2,414.59",Running,"76.99","57.701595","11.930798"
00:01:48,"13,351.22","-2,414.06",Running,"76.77","57.701600","11.930851"
00:01:49,"13,354.31","-2,413.52",Running,"76.56","57.701605","11.930903"
00:01:50,"13,357.40","-2,412.97",Running,"76.34","57.701610","11.930955"
00:01:51,"13,360.48","-2,412.41",Running,"76.14","57.701615","11.931007"
00:01:52,"13,363.57","-2,411.84",Running,"75.93","57.701620","11.931059"
00:01:53,"13,366.65","-2,411.27",Running,"75.74","57.701625","11.931110"
00:01:54,"13,369.72","-2,410.69",Running,"75.55","57.701631","11.931162"
00:01:55,"13,372.80","-2,410.10",Running,"75.37","57.701636","11.931214"
00:01:56,"13,375.87","-2,409.49",Running,"75.20","57.701641","11.931266"
00:01:57,"13,378.94","-2,408.88",Running,"75.03","57.701647","11.931318"
00:01:58,"13,382.01","-2,408.26",Running,"74.88","57.701653","11.931369"
00:01:59,"13,385.07","-2,407.62",Running,"74.74","57.701658","11.931421"
00:02:00,"13,388.13","-2,406.98",Running,"74.61","57.701664","11.931473"
00:02:01,"13,391.19","-2,406.33",Running,"74.50","57.701670","11.931524"
00:02:02,"13,394.25","-2,405.67",Running,"74.39","57.701676","11.931576"
00:02:03,"13,397.31","-2,404.99",Running,"74.31","57.701682","11.931627"
00:02:04,"13,400.36","-2,404.31",Running,"74.24","57.701688","11.931679"
00:02:05,"13,403.41","-2,403.61",Running,"74.18","57.701694","11.931730"
00:02:06,"13,406.45","-2,402.91",Running,"74.14","57.701701","11.931781"
00:02:07,"13,409.50","-2,402.20",Running,"74.11","57.701707","11.931833"
00:02:08,"13,412.54","-2,401.48",Running,"74.09","57.701714","11.931884"
00:02:09,"13,415.58","-2,400.75",Running,"74.08","57.701720","11.931935"
00:02:10,"13,418.63","-2,400.03",Running,"74.07","57.701727","11.931987"
00:02:11,"13,421.67","-2,399.29",Running,"74.07","57.701733","11.932038"
00:02:12,"13,424.71","-2,398.55",Running,"74.06","57.701740","11.932089"
00:02:13,"13,427.75","-2,397.80",Running,"74.06","57.701747","11.932140"
00:02:14,"13,430.79","-2,397.05",Running,"74.05","57.701753","11.932192"
00:02:15,"13,433.83","-2,396.29",Running,"74.05","57.701760","11.932243"
00:02:16,"13,436.87","-2,395.53",Running,"74.04","57.701767","11.932294"
00:02:17,"13,439.91","-2,394.76",Running,"74.03","57.701774","11.932345"
00:02:18,"13,442.95","-2,394.00",Running,"74.01","57.701781","11.932396"
00:02:19,"13,445.99","-2,393.22",Running,"74.00","57.701788","11.932448"
00:02:20,"13,449.03","-2,392.44",Running,"73.99","57.701795","11.932499"
00:02:21,"13,452.07","-2,391.66",Running,"73.97","57.701802","11.932550"
00:02:22,"13,455.12","-2,390.88",Running,"73.96","57.701809","11.932602"
00:02:23,"13,458.16","-2,390.08",Running,"73.94","57.701816","11.932653"
00:02:24,"13,461.20","-2,389.29",Running,"73.93","57.701823","11.932704"
00:02:25,"13,464.24","-2,388.49",Running,"73.92","57.701831","11.932755"
00:02:26,"13,467.28","-2,387.69",Running,"73.90","57.701838","11.932807"
00:02:27,"13,470.32","-2,386.88",Running,"73.89","57.701845","11.932858"
00:02:28,"13,473.36","-2,386.07",Running,"73.88","57.701852","11.932909"
00:02:29,"13,476.41","-2,385.26",Running,"73.87","57.701860","11.932960"
00:02:30,"13,479.45","-2,384.44",Running,"73.86","57.701867","11.933012"
00:02:31,"13,482.49","-2,383.62",Running,"73.85","57.701874","11.933063"
00:02:32,"13,485.53","-2,382.80",Running,"73.84","57.701882","11.933114"
00:02:33,"13,488.57","-2,381.98",Running,"73.83","57.701889","11.933165"
00:02:34,"13,491.62","-2,381.15",Running,"73.83","57.701897","11.933217"
00:02:35,"13,494.66","-2,380.31",Running,"73.82","57.701904","11.933268"
00:02:36,"13,497.71","-2,379.48",Running,"73.82","57.701912","11.933319"
00:02:37,"13,500.75","-2,378.64",Running,"73.82","57.701919","11.933371"
00:02:38,"13,503.79","-2,377.79",Running,"73.81","57.701927","11.933422"
00:02:39,"13,506.84","-2,376.95",Running,"73.81","57.701934","11.933473"
00:02:40,"13,509.88","-2,376.10",Running,"73.82","57.701942","11.933524"
00:02:41,"13,512.93","-2,375.25",Running,"73.82","57.701950","11.933576"
00:02:42,"13,515.97","-2,374.39",Running,"73.82","57.701957","11.933627"
00:02:43,"13,519.02","-2,373.54",Running,"73.83","57.701965","11.933678"
00:02:44,"13,522.06","-2,372.68",Running,"73.83","57.701973","11.933730"
00:02:45,"13,525.11","-2,371.81",Running,"73.84","57.701981","11.933781"
00:02:46,"13,528.15","-2,370.95",Running,"73.85","57.701989","11.933832"
00:02:47,"13,531.20","-2,370.08",Running,"73.86","57.701996","11.933884"
00:02:48,"13,534.25","-2,369.21",Running,"73.87","57.702004","11.933935"
00:02:49,"13,537.30","-2,368.34",Running,"73.89","57.702012","11.933987"
00:02:50,"13,540.34","-2,367.46",Running,"73.90","57.702020","11.934038"
00:02:51,"13,543.39","-2,366.59",Running,"73.91","57.702028","11.934089"
00:02:52,"13,546.44","-2,365.71",Running,"73.93","57.702036","11.934141"
00:02:53,"13,549.49","-2,364.83",Running,"73.95","57.702044","11.934192"
00:02:54,"13,552.54","-2,363.95",Running,"73.97","57.702052","11.934243"
00:02:55,"13,555.59","-2,363.06",Running,"73.99","57.702060","11.934295"
00:02:56,"13,558.64","-2,362.18",Running,"74.01","57.702067","11.934346"
00:02:57,"13,561.69","-2,361.29",Running,"74.03","57.702075","11.934398"
00:02:58,"13,564.75","-2,360.40",Running,"74.05","57.702083","11.934449"
00:02:59,"13,567.80","-2,359.51",Running,"74.08","57.702092","11.934501"
00:03:00,"13,570.85","-2,358.62",Running,"74.10","57.702100","11.934552"
00:03:01,"13,573.91","-2,357.73",Running,"74.13","57.702108","11.934604"
00:03:02,"13,576.96","-2,356.83",Running,"74.16","57.702116","11.934655"
00:03:03,"13,580.02","-2,355.94",Running,"74.18","57.702124","11.934707"
00:03:04,"13,583.07","-2,355.04",Running,"74.21","57.702132","11.934758"
00:03:05,"13,586.13","-2,354.15",Running,"74.25","57.702140","11.934810"
00:03:06,"13,589.18","-2,353.25",Running,"74.28","57.702148","11.934861"
00:03:07,"13,592.24","-2,352.35",Running,"74.31","57.702156","11.934913"
00:03:08,"13,595.30","-2,351.45",Running,"74.35","57.702164","11.934964"
00:03:09,"13,598.36","-2,350.55",Running,"74.39","57.702172","11.935016"
00:03:10,"13,601.42","-2,349.65",Running,"74.42","57.702180","11.935067"
00:03:11,"13,604.48","-2,348.75",Running,"74.46","57.702188","11.935119"
00:03:12,"13,607.54","-2,347.85",Running,"74.50","57.702196","11.935170"
00:03:13,"13,610.60","-2,346.95",Running,"74.55","57.702205","11.935222"
00:03:14,"13,613.66","-2,346.05",Running,"74.59","57.702213","11.935274"
00:03:15,"13,616.73","-2,345.15",Running,"74.63","57.702221","11.935325"
00:03:16,"13,619.79","-2,344.25",Running,"74.68","57.702229","11.935377"
00:03:17,"13,622.85","-2,343.35",Running,"74.73","57.702237","11.935428"
00:03:18,"13,625.92","-2,342.45",Running,"74.78","57.702245","11.935480"
00:03:19,"13,628.98","-2,341.55",Running,"74.83","57.702253","11.935532"
00:03:20,"13,632.05","-2,340.65",Running,"74.88","57.702261","11.935583"
00:03:21,"13,635.12","-2,339.75",Running,"74.93","57.702269","11.935635"
00:03:22,"13,638.18","-2,338.85",Running,"74.98","57.702278","11.935687"
00:03:23,"13,641.25","-2,337.95",Running,"75.04","57.702286","11.935739"
00:03:24,"13,644.32","-2,337.05",Running,"75.09","57.702294","11.935790"
00:03:25,"13,647.39","-2,336.15",Running,"75.15","57.702302","11.935842"
00:03:26,"13,650.46","-2,335.25",Running,"75.21","57.702310","11.935894"
00:03:27,"13,653.53","-2,334.36",Running,"75.27","57.702318","11.935945"
00:03:28,"13,656.60","-2,333.46",Running,"75.33","57.702326","11.935997"
00:03:29,"13,659.67","-2,332.57",Running,"75.39","57.702334","11.936049"
00:03:30,"13,662.74","-2,331.67",Running,"75.45","57.702342","11.936101"
00:03:31,"13,665.81","-2,330.78",Running,"75.52","57.702350","11.936153"
00:03:32,"13,668.89","-2,329.89",Running,"75.59","57.702358","11.936204"
00:03:33,"13,671.96","-2,329.00",Running,"75.65","57.702366","11.936256"
00:03:34,"13,675.03","-2,328.11",Running,"75.72","57.702374","11.936308"
00:03:35,"13,678.11","-2,327.22",Running,"75.79","57.702382","11.936360"
00:03:36,"13,681.19","-2,326.33",Running,"75.86","57.702390","11.936412"
00:03:37,"13,684.26","-2,325.45",Running,"75.94","57.702398","11.936463"
00:03:38,"13,687.34","-2,324.57",Running,"76.01","57.702406","11.936515"
00:03:39,"13,690.42","-2,323.68",Running,"76.09","57.702414","11.936567"
00:03:40,"13,693.49","-2,322.80",Running,"76.16","57.702422","11.936619"
00:03:41,"13,696.57","-2,321.93",Running,"76.24","57.702430","11.936671"
00:03:42,"13,699.65","-2,321.05",Running,"76.32","57.702438","11.936723"
00:03:43,"13,702.73","-2,320.17",Running,"76.40","57.702446","11.936775"
00:03:44,"13,705.81","-2,319.30",Running,"76.48","57.702454","11.936827"
00:03:45,"13,708.89","-2,318.43",Running,"76.56","57.702461","11.936879"
00:03:46,"13,711.97","-2,317.56",Running,"76.65","57.702469","11.936931"
00:03:47,"13,715.06","-2,316.70",Running,"76.73","57.702477","11.936982"
00:03:48,"13,718.14","-2,315.83",Running,"76.82","57.702485","11.937034"
00:03:49,"13,721.22","-2,314.97",Running,"76.91","57.702493","11.937086"
00:03:50,"13,724.31","-2,314.11",Running,"77.00","57.702500","11.937138"
00:03:51,"13,727.39","-2,313.26",Running,"77.09","57.702508","11.937190"
00:03:52,"13,730.47","-2,312.40",Running,"77.18","57.702516","11.937242"
00:03:53,"13,733.56","-2,311.55",Running,"77.27","57.702523","11.937294"
00:03:54,"13,736.65","-2,310.70",Running,"77.37","57.702531","11.937346"
00:03:55,"13,739.74","-2,309.86",Running,"77.46","57.702539","11.937398"
00:03:56,"13,742.82","-2,309.02",Running,"77.56","57.702546","11.937450"
00:03:57,"13,745.91","-2,308.18",Running,"77.66","57.702554","11.937502"
00:03:58,"13,749.00","-2,307.34",Running,"77.75","57.702561","11.937555"
00:03:59,"13,752.09","-2,306.51",Running,"77.86","57.702569","11.937607"
00:04:00,"13,755.18","-2,305.68",Running,"77.96","57.702576","11.937659"
00:04:01,"13,758.27","-2,304.85",Running,"78.06","57.702584","11.937711"
00:04:02,"13,761.36","-2,304.03",Running,"78.16","57.702591","11.937763"
00:04:03,"13,764.45","-2,303.22",Running,"78.25","57.702598","11.937815"
00:04:04,"13,767.54","-2,302.41",Running,"78.34","57.702606","11.937867"
00:04:05,"13,770.64","-2,301.60",Running,"78.43","57.702613","11.937919"
00:04:06,"13,773.74","-2,300.81",Running,"78.50","57.702620","11.937971"
00:04:07,"13,776.83","-2,300.02",Running,"78.57","57.702627","11.938024"
00:04:08,"13,779.93","-2,299.23",Running,"78.63","57.702634","11.938076"
00:04:09,"13,783.02","-2,298.45",Running,"78.68","57.702641","11.938128"
00:04:10,"13,786.12","-2,297.68",Running,"78.71","57.702648","11.938180"
00:04:11,"13,789.21","-2,296.91",Running,"78.73","57.702655","11.938232"
00:04:12,"13,792.31","-2,296.15",Running,"78.75","57.702662","11.938284"
00:04:13,"13,795.41","-2,295.39",Running,"78.76","57.702669","11.938337"
00:04:14,"13,798.51","-2,294.63",Running,"78.77","57.702676","11.938389"
00:04:15,"13,801.60","-2,293.88",Running,"78.78","57.702683","11.938441"
00:04:16,"13,804.70","-2,293.12",Running,"78.78","57.702689","11.938493"
00:04:17,"13,807.80","-2,292.37",Running,"78.79","57.702696","11.938546"
00:04:18,"13,810.90","-2,291.62",Running,"78.80","57.702703","11.938598"
00:04:19,"13,814.00","-2,290.87",Running,"78.82","57.702710","11.938650"
00:04:20,"13,817.10","-2,290.13",Running,"78.85","57.702716","11.938702"
00:04:21,"13,820.21","-2,289.38",Running,"78.88","57.702723","11.938755"
00:04:22,"13,823.31","-2,288.64",Running,"78.92","57.702730","11.938807"
00:04:23,"13,826.40","-2,287.90",Running,"78.96","57.702736","11.938859"
00:04:24,"13,829.49","-2,287.16",Running,"79.02","57.702743","11.938911"
00:04:25,"13,832.57","-2,286.43",Running,"79.07","57.702750","11.938963"
00:04:26,"13,835.63","-2,285.70",Running,"79.14","57.702756","11.939015"
00:04:27,"13,838.69","-2,284.98",Running,"79.21","57.702763","11.939066"
00:04:28,"13,841.73","-2,284.25",Running,"79.28","57.702769","11.939117"
00:04:29,"13,844.76","-2,283.54",Running,"79.36","57.702776","11.939169"
00:04:30,"13,847.78","-2,282.83",Running,"79.45","57.702782","11.939219"
00:04:31,"13,850.79","-2,282.12",Running,"79.54","57.702788","11.939270"
00:04:32,"13,853.79","-2,281.42",Running,"79.63","57.702795","11.939321"
00:04:33,"13,856.78","-2,280.73",Running,"79.74","57.702801","11.939371"
00:04:34,"13,859.75","-2,280.04",Running,"79.86","57.702807","11.939421"
00:04:35,"13,862.72","-2,279.37",Running,"79.99","57.702813","11.939471"
00:04:36,"13,865.67","-2,278.71",Running,"80.15","57.702819","11.939521"
00:04:37,"13,868.62","-2,278.07",Running,"80.31","57.702825","11.939571"
00:04:38,"13,871.55","-2,277.44",Running,"80.51","57.702831","11.939620"
00:04:39,"13,874.46","-2,276.82",Running,"80.72","57.702836","11.939669"
00:04:40,"13,877.37","-2,276.22",Running,"80.96","57.702842","11.939718"
00:04:41,"13,880.26","-2,275.63",Running,"81.23","57.702847","11.939767"
00:04:42,"13,883.13","-2,275.06",Running,"81.53","57.702852","11.939815"
00:04:43,"13,885.99","-2,274.50",Running,"81.86","57.702857","11.939863"
00:04:44,"13,888.83","-2,273.96",Running,"82.21","57.702862","11.939911"
00:04:45,"13,891.65","-2,273.43",Running,"82.58","57.702867","11.939959"
00:04:46,"13,894.46","-2,272.92",Running,"82.98","57.702871","11.940006"
00:04:47,"13,897.25","-2,272.43",Running,"83.41","57.702876","11.940053"
00:04:48,"13,900.02","-2,271.95",Running,"83.87","57.702880","11.940100"
00:04:49,"13,902.78","-2,271.49",Running,"84.35","57.702884","11.940146"
00:04:50,"13,905.52","-2,271.04",Running,"84.86","57.702888","11.940192"
00:04:51,"13,908.24","-2,270.61",Running,"85.39","57.702892","11.940238"
00:04:52,"13,910.94","-2,270.20",Running,"85.96","57.702896","11.940284"
00:04:53,"13,913.62","-2,269.80",Running,"86.55","57.702899","11.940329"
00:04:54,"13,916.28","-2,269.42",Running,"87.17","57.702903","11.940374"
00:04:55,"13,918.92","-2,269.06",Running,"87.81","57.702906","11.940418"
00:04:56,"13,921.53","-2,268.72",Running,"88.46","57.702909","11.940462"
00:04:57,"13,924.12","-2,268.40",Running,"89.14","57.702912","11.940506"
00:04:58,"13,926.67","-2,268.10",Running,"89.82","57.702915","11.940549"
00:04:59,"13,929.19","-2,267.81",Running,"90.53","57.702917","11.940591"
00:05:00,"13,931.68","-2,267.55",Running,"91.24","57.702920","11.940633"
00:05:01,"13,934.14","-2,267.30",Running,"91.97","57.702922","11.940675"
00:05:02,"13,936.57","-2,267.06",Running,"92.72","57.702924","11.940716"
00:05:03,"13,938.96","-2,266.85",Running,"93.47","57.702926","11.940756"
00:05:04,"13,941.32","-2,266.65",Running,"94.25","57.702928","11.940796"
00:05:05,"13,943.65","-2,266.47",Running,"95.03","57.702929","11.940835"
00:05:06,"13,945.96","-2,266.31",Running,"95.83","57.702931","11.940874"
00:05:07,"13,948.24","-2,266.17",Running,"96.64","57.702932","11.940912"
00:05:08,"13,950.49","-2,266.05",Running,"97.46","57.702933","11.940950"
00:05:09,"13,952.71","-2,265.94",Running,"98.30","57.702934","11.940988"
00:05:10,"13,954.91","-2,265.85",Running,"99.14","57.702935","11.941025"
00:05:11,"13,957.09","-2,265.78",Running,"99.99","57.702936","11.941062"
00:05:12,"13,959.23","-2,265.73",Running,"100.86","57.702936","11.941098"
00:05:13,"13,961.35","-2,265.70",Running,"101.73","57.702936","11.941133"
00:05:14,"13,963.45","-2,265.69",Running,"102.61","57.702936","11.941169"
00:05:15,"13,965.51","-2,265.69",Running,"103.49","57.702936","11.941204"
00:05:16,"13,967.55","-2,265.71",Running,"104.39","57.702936","11.941238"
00:05:17,"13,969.57","-2,265.75",Running,"105.29","57.702936","11.941272"
00:05:18,"13,971.55","-2,265.81",Running,"106.19","57.702935","11.941305"
00:05:19,"13,973.50","-2,265.88",Running,"107.10","57.702935","11.941338"
00:05:20,"13,975.42","-2,265.96",Running,"108.02","57.702934","11.941371"
00:05:21,"13,977.32","-2,266.06",Running,"108.95","57.702933","11.941403"
00:05:22,"13,979.18","-2,266.18",Running,"109.87","57.702932","11.941434"
00:05:23,"13,981.01","-2,266.31",Running,"110.81","57.702931","11.941465"
00:05:24,"13,982.81","-2,266.46",Running,"111.74","57.702929","11.941495"
00:05:25,"13,984.58","-2,266.63",Running,"112.69","57.702928","11.941525"
00:05:26,"13,986.32","-2,266.81",Running,"113.63","57.702926","11.941554"
00:05:27,"13,988.03","-2,267.00",Running,"114.58","57.702925","11.941583"
00:05:28,"13,989.70","-2,267.20",Running,"115.53","57.702923","11.941611"
00:05:29,"13,991.35","-2,267.42",Running,"116.48","57.702921","11.941639"
00:05:30,"13,992.97","-2,267.65",Running,"117.44","57.702919","11.941666"
00:05:31,"13,994.55","-2,267.90",Running,"118.39","57.702916","11.941693"
00:05:32,"13,996.10","-2,268.15",Running,"119.35","57.702914","11.941719"
00:05:33,"13,997.62","-2,268.42",Running,"120.31","57.702912","11.941745"
00:05:34,"13,999.11","-2,268.70",Running,"121.28","57.702909","11.941770"
00:05:35,"14,000.57","-2,268.99",Running,"122.24","57.702907","11.941794"
00:05:36,"14,002.00","-2,269.28",Running,"123.21","57.702904","11.941819"
00:05:37,"14,003.41","-2,269.59",Running,"124.18","57.702901","11.941842"
00:05:38,"14,004.78","-2,269.91",Running,"125.14","57.702898","11.941865"
00:05:39,"14,006.13","-2,270.24",Running,"126.11","57.702895","11.941888"
00:05:40,"14,007.45","-2,270.58",Running,"127.08","57.702892","11.941910"
00:05:41,"14,008.74","-2,270.93",Running,"128.05","57.702889","11.941932"
00:05:42,"14,010.01","-2,271.28",Running,"129.02","57.702886","11.941953"
00:05:43,"14,011.25","-2,271.65",Running,"129.99","57.702883","11.941974"
00:05:44,"14,012.46","-2,272.02",Running,"130.96","57.702879","11.941995"
00:05:45,"14,013.64","-2,272.40",Running,"131.93","57.702876","11.942015"
00:05:46,"14,014.80","-2,272.78",Running,"132.89","57.702873","11.942034"
