OS: Passenger car ferry 2 (Dis.20300t)
Trainee: 
Exercise name: PrepareShips_Scenario_4_10m_s
Area: Swedish West Coast 931
Exercise start time: 12:00:00
Exercise date: 4/25/2022
Step (sec): 1
Model version: 2.166.1432.169 / 0.0.0.0 / 2.91.3084.0 / 2.31.10.0

time,ALPHA Local position X,ALPHA Local position Y,ALPHA Ship state,ALPHA Heading,ALPHA Latitude,ALPHA Longitude
00:00:38,"13,129.81","-2,451.70",Running,"83.06","57.701261","11.927119"
00:00:39,"13,132.76","-2,451.08",Running,"83.29","57.701267","11.927169"
00:00:40,"13,135.69","-2,450.47",Running,"83.53","57.701272","11.927218"
00:00:41,"13,138.61","-2,449.86",Running,"83.77","57.701278","11.927267"
00:00:42,"13,141.51","-2,449.26",Running,"84.01","57.701283","11.927316"
00:00:43,"13,144.40","-2,448.67",Running,"84.25","57.701289","11.927365"
00:00:44,"13,147.27","-2,448.08",Running,"84.49","57.701294","11.927413"
00:00:45,"13,150.13","-2,447.50",Running,"84.74","57.701299","11.927461"
00:00:46,"13,152.97","-2,446.93",Running,"84.99","57.701304","11.927509"
00:00:47,"13,155.79","-2,446.36",Running,"85.24","57.701309","11.927557"
00:00:48,"13,158.60","-2,445.81",Running,"85.49","57.701314","11.927604"
00:00:49,"13,161.39","-2,445.26",Running,"85.73","57.701319","11.927651"
00:00:50,"13,164.17","-2,444.72",Running,"85.98","57.701324","11.927698"
00:00:51,"13,166.94","-2,444.19",Running,"86.22","57.701329","11.927745"
00:00:52,"13,169.69","-2,443.66",Running,"86.45","57.701334","11.927791"
00:00:53,"13,172.43","-2,443.15",Running,"86.68","57.701338","11.927837"
00:00:54,"13,175.15","-2,442.65",Running,"86.91","57.701343","11.927883"
00:00:55,"13,177.85","-2,442.15",Running,"87.13","57.701347","11.927929"
00:00:56,"13,180.53","-2,441.66",Running,"87.35","57.701352","11.927974"
00:00:57,"13,183.20","-2,441.19",Running,"87.56","57.701356","11.928019"
00:00:58,"13,185.85","-2,440.72",Running,"87.77","57.701360","11.928063"
00:00:59,"13,188.48","-2,440.26",Running,"87.97","57.701364","11.928108"
00:01:00,"13,191.09","-2,439.81",Running,"88.16","57.701368","11.928152"
00:01:01,"13,193.69","-2,439.37",Running,"88.34","57.701372","11.928195"
00:01:02,"13,196.27","-2,438.94",Running,"88.52","57.701376","11.928239"
00:01:03,"13,198.83","-2,438.52",Running,"88.69","57.701380","11.928282"
00:01:04,"13,201.37","-2,438.11",Running,"88.86","57.701384","11.928325"
00:01:05,"13,203.90","-2,437.71",Running,"89.01","57.701387","11.928368"
00:01:06,"13,206.41","-2,437.31",Running,"89.17","57.701391","11.928410"
00:01:07,"13,208.90","-2,436.93",Running,"89.31","57.701394","11.928452"
00:01:08,"13,211.38","-2,436.55",Running,"89.46","57.701398","11.928494"
00:01:09,"13,213.84","-2,436.18",Running,"89.59","57.701401","11.928535"
00:01:10,"13,216.29","-2,435.82",Running,"89.73","57.701404","11.928576"
00:01:11,"13,218.72","-2,435.46",Running,"89.85","57.701408","11.928617"
00:01:12,"13,221.14","-2,435.12",Running,"89.98","57.701411","11.928658"
00:01:13,"13,223.54","-2,434.78",Running,"90.10","57.701414","11.928699"
00:01:14,"13,225.92","-2,434.44",Running,"90.22","57.701417","11.928739"
00:01:15,"13,228.29","-2,434.12",Running,"90.34","57.701420","11.928779"
00:01:16,"13,230.65","-2,433.79",Running,"90.46","57.701423","11.928818"
00:01:17,"13,232.99","-2,433.48",Running,"90.57","57.701425","11.928858"
00:01:18,"13,235.31","-2,433.17",Running,"90.68","57.701428","11.928897"
00:01:19,"13,237.62","-2,432.87",Running,"90.79","57.701431","11.928936"
00:01:20,"13,239.92","-2,432.57",Running,"90.90","57.701434","11.928975"
00:01:21,"13,242.20","-2,432.28",Running,"91.01","57.701436","11.929013"
00:01:22,"13,244.47","-2,432.00",Running,"91.11","57.701439","11.929051"
00:01:23,"13,246.73","-2,431.72",Running,"91.21","57.701441","11.929089"
00:01:24,"13,248.97","-2,431.45",Running,"91.30","57.701444","11.929127"
00:01:25,"13,251.20","-2,431.18",Running,"91.39","57.701446","11.929165"
00:01:26,"13,253.41","-2,430.92",Running,"91.48","57.701448","11.929202"
00:01:27,"13,255.61","-2,430.67",Running,"91.55","57.701451","11.929239"
00:01:28,"13,257.80","-2,430.42",Running,"91.63","57.701453","11.929276"
00:01:29,"13,259.97","-2,430.17",Running,"91.70","57.701455","11.929313"
00:01:30,"13,262.13","-2,429.93",Running,"91.77","57.701457","11.929349"
00:01:31,"13,264.28","-2,429.70",Running,"91.83","57.701459","11.929385"
00:01:32,"13,266.43","-2,429.47",Running,"91.89","57.701462","11.929421"
00:01:33,"13,268.56","-2,429.24",Running,"91.94","57.701464","11.929457"
00:01:34,"13,270.70","-2,429.03",Running,"91.98","57.701465","11.929493"
00:01:35,"13,272.83","-2,428.82",Running,"92.00","57.701467","11.929529"
00:01:36,"13,274.95","-2,428.62",Running,"92.00","57.701469","11.929565"
00:01:37,"13,277.08","-2,428.43",Running,"91.99","57.701471","11.929601"
00:01:38,"13,279.21","-2,428.25",Running,"91.96","57.701472","11.929637"
00:01:39,"13,281.33","-2,428.07",Running,"91.92","57.701474","11.929673"
00:01:40,"13,283.46","-2,427.90",Running,"91.86","57.701476","11.929708"
00:01:41,"13,285.58","-2,427.73",Running,"91.79","57.701477","11.929744"
00:01:42,"13,287.71","-2,427.57",Running,"91.71","57.701479","11.929780"
00:01:43,"13,289.83","-2,427.41",Running,"91.62","57.701480","11.929816"
00:01:44,"13,291.95","-2,427.26",Running,"91.51","57.701481","11.929852"
00:01:45,"13,294.07","-2,427.11",Running,"91.40","57.701483","11.929887"
00:01:46,"13,296.19","-2,426.97",Running,"91.27","57.701484","11.929923"
00:01:47,"13,298.32","-2,426.84",Running,"91.14","57.701485","11.929959"
00:01:48,"13,300.44","-2,426.70",Running,"91.00","57.701486","11.929995"
00:01:49,"13,302.56","-2,426.58",Running,"90.84","57.701488","11.930030"
00:01:50,"13,304.68","-2,426.45",Running,"90.68","57.701489","11.930066"
00:01:51,"13,306.80","-2,426.33",Running,"90.51","57.701490","11.930102"
00:01:52,"13,308.92","-2,426.22",Running,"90.34","57.701491","11.930138"
00:01:53,"13,311.04","-2,426.10",Running,"90.15","57.701492","11.930173"
00:01:54,"13,313.16","-2,425.99",Running,"89.96","57.701493","11.930209"
00:01:55,"13,315.27","-2,425.88",Running,"89.76","57.701494","11.930245"
00:01:56,"13,317.38","-2,425.77",Running,"89.56","57.701495","11.930280"
00:01:57,"13,319.47","-2,425.66",Running,"89.37","57.701496","11.930315"
00:01:58,"13,321.56","-2,425.54",Running,"89.18","57.701497","11.930351"
00:01:59,"13,323.63","-2,425.42",Running,"88.99","57.701498","11.930385"
00:02:00,"13,325.69","-2,425.31",Running,"88.81","57.701499","11.930420"
00:02:01,"13,327.74","-2,425.19",Running,"88.64","57.701500","11.930455"
00:02:02,"13,329.78","-2,425.07",Running,"88.47","57.701501","11.930489"
00:02:03,"13,331.81","-2,424.94",Running,"88.31","57.701502","11.930523"
00:02:04,"13,333.82","-2,424.82",Running,"88.16","57.701503","11.930557"
00:02:05,"13,335.83","-2,424.69",Running,"88.01","57.701505","11.930591"
00:02:06,"13,337.83","-2,424.56",Running,"87.87","57.701506","11.930625"
00:02:07,"13,339.82","-2,424.43",Running,"87.74","57.701507","11.930658"
00:02:08,"13,341.79","-2,424.29",Running,"87.62","57.701508","11.930692"
00:02:09,"13,343.76","-2,424.15",Running,"87.51","57.701509","11.930725"
00:02:10,"13,345.72","-2,424.01",Running,"87.40","57.701511","11.930758"
00:02:11,"13,347.67","-2,423.86",Running,"87.31","57.701512","11.930791"
00:02:12,"13,349.61","-2,423.70",Running,"87.22","57.701513","11.930823"
00:02:13,"13,351.54","-2,423.54",Running,"87.15","57.701515","11.930856"
00:02:14,"13,353.46","-2,423.38",Running,"87.08","57.701516","11.930888"
00:02:15,"13,355.37","-2,423.21",Running,"87.02","57.701518","11.930920"
00:02:16,"13,357.28","-2,423.04",Running,"86.98","57.701519","11.930953"
00:02:17,"13,359.17","-2,422.87",Running,"86.93","57.701521","11.930984"
00:02:18,"13,361.06","-2,422.69",Running,"86.90","57.701523","11.931016"
00:02:19,"13,362.94","-2,422.51",Running,"86.88","57.701524","11.931048"
00:02:20,"13,364.81","-2,422.32",Running,"86.86","57.701526","11.931079"
00:02:21,"13,366.67","-2,422.13",Running,"86.85","57.701528","11.931111"
00:02:22,"13,368.52","-2,421.94",Running,"86.84","57.701529","11.931142"
00:02:23,"13,370.36","-2,421.74",Running,"86.84","57.701531","11.931173"
00:02:24,"13,372.20","-2,421.55",Running,"86.84","57.701533","11.931204"
00:02:25,"13,374.03","-2,421.34",Running,"86.85","57.701535","11.931235"
00:02:26,"13,375.85","-2,421.14",Running,"86.86","57.701537","11.931266"
00:02:27,"13,377.66","-2,420.93",Running,"86.87","57.701538","11.931296"
00:02:28,"13,379.46","-2,420.72",Running,"86.88","57.701540","11.931326"
00:02:29,"13,381.26","-2,420.51",Running,"86.90","57.701542","11.931357"
00:02:30,"13,383.04","-2,420.30",Running,"86.91","57.701544","11.931387"
00:02:31,"13,384.82","-2,420.09",Running,"86.93","57.701546","11.931417"
00:02:32,"13,386.59","-2,419.87",Running,"86.95","57.701548","11.931447"
00:02:33,"13,388.35","-2,419.65",Running,"86.96","57.701550","11.931476"
00:02:34,"13,390.11","-2,419.43",Running,"86.98","57.701552","11.931506"
00:02:35,"13,391.86","-2,419.21",Running,"87.01","57.701554","11.931535"
00:02:36,"13,393.61","-2,418.98",Running,"87.03","57.701556","11.931565"
00:02:37,"13,395.35","-2,418.76",Running,"87.05","57.701558","11.931594"
00:02:38,"13,397.09","-2,418.53",Running,"87.08","57.701560","11.931624"
00:02:39,"13,398.82","-2,418.30",Running,"87.11","57.701562","11.931653"
00:02:40,"13,400.55","-2,418.07",Running,"87.13","57.701564","11.931682"
00:02:41,"13,402.28","-2,417.84",Running,"87.16","57.701566","11.931711"
00:02:42,"13,404.00","-2,417.61",Running,"87.19","57.701568","11.931740"
00:02:43,"13,405.72","-2,417.38",Running,"87.21","57.701570","11.931769"
00:02:44,"13,407.44","-2,417.14",Running,"87.24","57.701573","11.931798"
00:02:45,"13,409.15","-2,416.91",Running,"87.27","57.701575","11.931827"
00:02:46,"13,410.86","-2,416.67",Running,"87.30","57.701577","11.931856"
00:02:47,"13,412.56","-2,416.43",Running,"87.32","57.701579","11.931884"
00:02:48,"13,414.26","-2,416.19",Running,"87.35","57.701581","11.931913"
00:02:49,"13,415.96","-2,415.95",Running,"87.38","57.701583","11.931942"
00:02:50,"13,417.65","-2,415.71",Running,"87.41","57.701585","11.931970"
00:02:51,"13,419.34","-2,415.47",Running,"87.44","57.701588","11.931999"
00:02:52,"13,421.03","-2,415.23",Running,"87.47","57.701590","11.932027"
00:02:53,"13,422.71","-2,414.99",Running,"87.51","57.701592","11.932055"
00:02:54,"13,424.39","-2,414.74",Running,"87.54","57.701594","11.932084"
00:02:55,"13,426.07","-2,414.50",Running,"87.57","57.701596","11.932112"
00:02:56,"13,427.74","-2,414.26",Running,"87.60","57.701599","11.932140"
00:02:57,"13,429.41","-2,414.01",Running,"87.63","57.701601","11.932168"
00:02:58,"13,431.07","-2,413.77",Running,"87.66","57.701603","11.932196"
00:02:59,"13,432.73","-2,413.52",Running,"87.69","57.701605","11.932224"
00:03:00,"13,434.39","-2,413.27",Running,"87.73","57.701607","11.932252"
00:03:01,"13,436.04","-2,413.03",Running,"87.76","57.701610","11.932280"
00:03:02,"13,437.69","-2,412.78",Running,"87.79","57.701612","11.932308"
00:03:03,"13,439.32","-2,412.53",Running,"87.82","57.701614","11.932335"
00:03:04,"13,440.95","-2,412.28",Running,"87.85","57.701616","11.932363"
00:03:05,"13,442.58","-2,412.03",Running,"87.88","57.701619","11.932390"
00:03:06,"13,444.20","-2,411.79",Running,"87.90","57.701621","11.932417"
00:03:07,"13,445.81","-2,411.54",Running,"87.92","57.701623","11.932445"
00:03:08,"13,447.43","-2,411.30",Running,"87.93","57.701625","11.932472"
00:03:09,"13,449.05","-2,411.05",Running,"87.94","57.701627","11.932499"
00:03:10,"13,450.67","-2,410.81",Running,"87.94","57.701630","11.932527"
00:03:11,"13,452.29","-2,410.57",Running,"87.93","57.701632","11.932554"
00:03:12,"13,453.91","-2,410.33",Running,"87.91","57.701634","11.932581"
00:03:13,"13,455.53","-2,410.09",Running,"87.89","57.701636","11.932608"
00:03:14,"13,457.15","-2,409.84",Running,"87.86","57.701638","11.932636"
00:03:15,"13,458.77","-2,409.60",Running,"87.83","57.701640","11.932663"
00:03:16,"13,460.39","-2,409.36",Running,"87.80","57.701643","11.932690"
00:03:17,"13,462.01","-2,409.12",Running,"87.76","57.701645","11.932718"
00:03:18,"13,463.64","-2,408.88",Running,"87.71","57.701647","11.932745"
00:03:19,"13,465.26","-2,408.64",Running,"87.66","57.701649","11.932773"
00:03:20,"13,466.89","-2,408.41",Running,"87.60","57.701651","11.932800"
00:03:21,"13,468.52","-2,408.17",Running,"87.55","57.701653","11.932827"
00:03:22,"13,470.14","-2,407.93",Running,"87.48","57.701655","11.932855"
00:03:23,"13,471.77","-2,407.70",Running,"87.41","57.701658","11.932882"
00:03:24,"13,473.40","-2,407.46",Running,"87.33","57.701660","11.932910"
00:03:25,"13,475.03","-2,407.23",Running,"87.25","57.701662","11.932937"
00:03:26,"13,476.66","-2,407.00",Running,"87.15","57.701664","11.932965"
00:03:27,"13,478.30","-2,406.78",Running,"87.04","57.701666","11.932992"
00:03:28,"13,479.93","-2,406.55",Running,"86.93","57.701668","11.933020"
00:03:29,"13,481.56","-2,406.33",Running,"86.80","57.701670","11.933047"
00:03:30,"13,483.20","-2,406.10",Running,"86.67","57.701672","11.933075"
00:03:31,"13,484.83","-2,405.88",Running,"86.52","57.701674","11.933102"
00:03:32,"13,486.47","-2,405.66",Running,"86.37","57.701676","11.933130"
00:03:33,"13,488.10","-2,405.44",Running,"86.21","57.701678","11.933157"
00:03:34,"13,489.74","-2,405.22",Running,"86.04","57.701680","11.933185"
00:03:35,"13,491.37","-2,405.00",Running,"85.87","57.701682","11.933213"
00:03:36,"13,493.01","-2,404.79",Running,"85.69","57.701684","11.933240"
00:03:37,"13,494.65","-2,404.57",Running,"85.50","57.701686","11.933268"
00:03:38,"13,496.29","-2,404.35",Running,"85.31","57.701688","11.933295"
00:03:39,"13,497.92","-2,404.14",Running,"85.11","57.701690","11.933323"
00:03:40,"13,499.56","-2,403.93",Running,"84.90","57.701692","11.933351"
00:03:41,"13,501.20","-2,403.71",Running,"84.69","57.701693","11.933378"
00:03:42,"13,502.83","-2,403.50",Running,"84.47","57.701695","11.933406"
00:03:43,"13,504.47","-2,403.29",Running,"84.25","57.701697","11.933433"
00:03:44,"13,506.11","-2,403.07",Running,"84.02","57.701699","11.933461"
00:03:45,"13,507.75","-2,402.86",Running,"83.80","57.701701","11.933489"
00:03:46,"13,509.38","-2,402.63",Running,"83.58","57.701703","11.933516"
00:03:47,"13,511.00","-2,402.41",Running,"83.37","57.701705","11.933543"
00:03:48,"13,512.62","-2,402.18",Running,"83.18","57.701707","11.933571"
00:03:49,"13,514.23","-2,401.95",Running,"82.99","57.701709","11.933598"
00:03:50,"13,515.83","-2,401.71",Running,"82.81","57.701711","11.933625"
00:03:51,"13,517.43","-2,401.47",Running,"82.65","57.701714","11.933652"
00:03:52,"13,519.02","-2,401.23",Running,"82.49","57.701716","11.933678"
00:03:53,"13,520.60","-2,400.99",Running,"82.34","57.701718","11.933705"
00:03:54,"13,522.18","-2,400.75",Running,"82.21","57.701720","11.933732"
00:03:55,"13,523.75","-2,400.50",Running,"82.09","57.701722","11.933758"
00:03:56,"13,525.33","-2,400.24",Running,"81.97","57.701725","11.933785"
00:03:57,"13,526.90","-2,399.98",Running,"81.87","57.701727","11.933811"
00:03:58,"13,528.48","-2,399.72",Running,"81.79","57.701729","11.933838"
00:03:59,"13,530.06","-2,399.45",Running,"81.71","57.701732","11.933865"
00:04:00,"13,531.65","-2,399.17",Running,"81.65","57.701734","11.933891"
00:04:01,"13,533.26","-2,398.88",Running,"81.62","57.701737","11.933918"
00:04:02,"13,534.87","-2,398.58",Running,"81.60","57.701740","11.933946"
00:04:03,"13,536.49","-2,398.28",Running,"81.60","57.701742","11.933973"
00:04:04,"13,538.13","-2,397.96",Running,"81.62","57.701745","11.934001"
00:04:05,"13,539.78","-2,397.64",Running,"81.66","57.701748","11.934028"
00:04:06,"13,541.43","-2,397.32",Running,"81.72","57.701751","11.934056"
00:04:07,"13,543.10","-2,396.99",Running,"81.78","57.701754","11.934084"
00:04:08,"13,544.76","-2,396.66",Running,"81.86","57.701757","11.934112"
00:04:09,"13,546.43","-2,396.33",Running,"81.93","57.701760","11.934141"
00:04:10,"13,548.10","-2,395.99",Running,"82.01","57.701763","11.934169"
00:04:11,"13,549.77","-2,395.66",Running,"82.10","57.701766","11.934197"
00:04:12,"13,551.43","-2,395.32",Running,"82.18","57.701769","11.934225"
00:04:13,"13,553.07","-2,394.98",Running,"82.27","57.701772","11.934252"
00:04:14,"13,554.71","-2,394.63",Running,"82.36","57.701775","11.934280"
00:04:15,"13,556.34","-2,394.29",Running,"82.44","57.701778","11.934308"
00:04:16,"13,557.96","-2,393.94",Running,"82.53","57.701781","11.934335"
00:04:17,"13,559.57","-2,393.59",Running,"82.62","57.701785","11.934362"
00:04:18,"13,561.16","-2,393.25",Running,"82.71","57.701788","11.934389"
00:04:19,"13,562.75","-2,392.90",Running,"82.80","57.701791","11.934416"
00:04:20,"13,564.33","-2,392.56",Running,"82.89","57.701794","11.934442"
00:04:21,"13,565.89","-2,392.21",Running,"82.97","57.701797","11.934468"
00:04:22,"13,567.45","-2,391.87",Running,"83.05","57.701800","11.934495"
00:04:23,"13,568.99","-2,391.53",Running,"83.14","57.701803","11.934521"
00:04:24,"13,570.53","-2,391.18",Running,"83.22","57.701806","11.934547"
00:04:25,"13,572.05","-2,390.84",Running,"83.30","57.701809","11.934572"
00:04:26,"13,573.56","-2,390.49",Running,"83.38","57.701812","11.934598"
00:04:27,"13,575.07","-2,390.15",Running,"83.46","57.701816","11.934623"
00:04:28,"13,576.56","-2,389.81",Running,"83.54","57.701819","11.934648"
00:04:29,"13,578.05","-2,389.46",Running,"83.62","57.701822","11.934673"
00:04:30,"13,579.53","-2,389.12",Running,"83.70","57.701825","11.934698"
00:04:31,"13,580.99","-2,388.78",Running,"83.78","57.701828","11.934723"
00:04:32,"13,582.45","-2,388.43",Running,"83.86","57.701831","11.934748"
00:04:33,"13,583.90","-2,388.09",Running,"83.94","57.701834","11.934772"
00:04:34,"13,585.34","-2,387.75",Running,"84.02","57.701837","11.934796"
00:04:35,"13,586.77","-2,387.40",Running,"84.10","57.701840","11.934820"
00:04:36,"13,588.19","-2,387.06",Running,"84.18","57.701843","11.934844"
00:04:37,"13,589.60","-2,386.72",Running,"84.27","57.701846","11.934868"
00:04:38,"13,591.00","-2,386.38",Running,"84.35","57.701850","11.934892"
00:04:39,"13,592.39","-2,386.03",Running,"84.43","57.701853","11.934915"
00:04:40,"13,593.78","-2,385.69",Running,"84.52","57.701856","11.934938"
00:04:41,"13,595.15","-2,385.35",Running,"84.61","57.701859","11.934962"
00:04:42,"13,596.52","-2,385.01",Running,"84.69","57.701862","11.934985"
00:04:43,"13,597.88","-2,384.67",Running,"84.78","57.701865","11.935008"
00:04:44,"13,599.23","-2,384.33",Running,"84.87","57.701868","11.935030"
00:04:45,"13,600.58","-2,383.98",Running,"84.96","57.701871","11.935053"
00:04:46,"13,601.91","-2,383.64",Running,"85.05","57.701874","11.935076"
00:04:47,"13,603.24","-2,383.30",Running,"85.14","57.701877","11.935098"
00:04:48,"13,604.55","-2,382.96",Running,"85.24","57.701880","11.935120"
00:04:49,"13,605.86","-2,382.62",Running,"85.33","57.701883","11.935142"
00:04:50,"13,607.16","-2,382.28",Running,"85.43","57.701886","11.935164"
00:04:51,"13,608.46","-2,381.94",Running,"85.52","57.701890","11.935186"
00:04:52,"13,609.74","-2,381.60",Running,"85.62","57.701893","11.935208"
00:04:53,"13,611.02","-2,381.26",Running,"85.72","57.701896","11.935229"
00:04:54,"13,612.29","-2,380.91",Running,"85.82","57.701899","11.935251"
00:04:55,"13,613.56","-2,380.57",Running,"85.92","57.701902","11.935272"
00:04:56,"13,614.81","-2,380.24",Running,"86.02","57.701905","11.935293"
00:04:57,"13,616.06","-2,379.90",Running,"86.13","57.701908","11.935314"
00:04:58,"13,617.30","-2,379.56",Running,"86.23","57.701911","11.935335"
00:04:59,"13,618.53","-2,379.22",Running,"86.34","57.701914","11.935356"
00:05:00,"13,619.76","-2,378.88",Running,"86.44","57.701917","11.935376"
00:05:01,"13,620.97","-2,378.54",Running,"86.55","57.701920","11.935397"
00:05:02,"13,622.18","-2,378.20",Running,"86.66","57.701923","11.935417"
00:05:03,"13,623.39","-2,377.86",Running,"86.77","57.701926","11.935438"
00:05:04,"13,624.58","-2,377.53",Running,"86.88","57.701929","11.935458"
00:05:05,"13,625.77","-2,377.19",Running,"86.99","57.701932","11.935478"
00:05:06,"13,626.95","-2,376.85",Running,"87.10","57.701935","11.935498"
00:05:07,"13,628.13","-2,376.52",Running,"87.22","57.701938","11.935517"
00:05:08,"13,629.30","-2,376.18",Running,"87.33","57.701941","11.935537"
00:05:09,"13,630.46","-2,375.85",Running,"87.45","57.701944","11.935557"
00:05:10,"13,631.62","-2,375.51",Running,"87.56","57.701947","11.935576"
00:05:11,"13,632.78","-2,375.18",Running,"87.67","57.701950","11.935596"
00:05:12,"13,633.93","-2,374.85",Running,"87.78","57.701953","11.935615"
00:05:13,"13,635.08","-2,374.52",Running,"87.88","57.701956","11.935635"
00:05:14,"13,636.23","-2,374.19",Running,"87.98","57.701959","11.935654"
00:05:15,"13,637.39","-2,373.87",Running,"88.06","57.701962","11.935674"
00:05:16,"13,638.55","-2,373.55",Running,"88.13","57.701965","11.935693"
00:05:17,"13,639.71","-2,373.24",Running,"88.19","57.701968","11.935713"
00:05:18,"13,640.88","-2,372.92",Running,"88.24","57.701971","11.935732"
00:05:19,"13,642.06","-2,372.61",Running,"88.27","57.701973","11.935752"
00:05:20,"13,643.23","-2,372.31",Running,"88.29","57.701976","11.935772"
00:05:21,"13,644.41","-2,372.00",Running,"88.30","57.701979","11.935792"
00:05:22,"13,645.59","-2,371.70",Running,"88.30","57.701982","11.935812"
00:05:23,"13,646.78","-2,371.40",Running,"88.29","57.701984","11.935832"
00:05:24,"13,647.97","-2,371.10",Running,"88.26","57.701987","11.935852"
00:05:25,"13,649.17","-2,370.81",Running,"88.23","57.701990","11.935872"
00:05:26,"13,650.37","-2,370.52",Running,"88.19","57.701992","11.935892"
00:05:27,"13,651.57","-2,370.23",Running,"88.14","57.701995","11.935913"
00:05:28,"13,652.78","-2,369.95",Running,"88.08","57.701998","11.935933"
00:05:29,"13,654.00","-2,369.67",Running,"88.01","57.702000","11.935953"
00:05:30,"13,655.21","-2,369.39",Running,"87.94","57.702003","11.935974"
00:05:31,"13,656.43","-2,369.11",Running,"87.85","57.702005","11.935994"
00:05:32,"13,657.66","-2,368.83",Running,"87.76","57.702008","11.936015"
00:05:33,"13,658.89","-2,368.56",Running,"87.66","57.702010","11.936036"
00:05:34,"13,660.12","-2,368.29",Running,"87.56","57.702012","11.936057"
00:05:35,"13,661.36","-2,368.01",Running,"87.45","57.702015","11.936077"
00:05:36,"13,662.60","-2,367.74",Running,"87.34","57.702017","11.936098"
00:05:37,"13,663.85","-2,367.47",Running,"87.23","57.702020","11.936119"
00:05:38,"13,665.10","-2,367.20",Running,"87.11","57.702022","11.936140"
00:05:39,"13,666.35","-2,366.93",Running,"86.99","57.702025","11.936162"
00:05:40,"13,667.61","-2,366.66",Running,"86.87","57.702027","11.936183"
00:05:41,"13,668.88","-2,366.39",Running,"86.74","57.702030","11.936204"
00:05:42,"13,670.14","-2,366.12",Running,"86.62","57.702032","11.936226"
00:05:43,"13,671.41","-2,365.86",Running,"86.48","57.702034","11.936247"
00:05:44,"13,672.69","-2,365.59",Running,"86.35","57.702037","11.936268"
00:05:45,"13,673.97","-2,365.32",Running,"86.21","57.702039","11.936290"
00:05:46,"13,675.25","-2,365.06",Running,"86.07","57.702042","11.936312"
