OS: Passenger car ferry 2 (Dis.20300t)
Trainee: 
Exercise name: PrepareShips_Scenario_4_10m_s
Area: Swedish West Coast 931
Exercise start time: 12:00:00
Exercise date: 4/25/2022
Step (sec): 1
Model version: 2.166.1432.169 / 0.0.0.0 / 2.91.3084.0 / 2.31.10.0

time,ALPHA Local position X,ALPHA Local position Y,ALPHA Ship state,ALPHA Heading,ALPHA Latitude,ALPHA Longitude
00:00:38,"13,132.10","-2,451.51",Running,"83.42","57.701263","11.927158"
00:00:39,"13,135.14","-2,450.91",Running,"83.62","57.701268","11.927209"
00:00:40,"13,138.16","-2,450.32",Running,"83.81","57.701274","11.927260"
00:00:41,"13,141.18","-2,449.74",Running,"83.99","57.701279","11.927311"
00:00:42,"13,144.19","-2,449.17",Running,"84.17","57.701284","11.927361"
00:00:43,"13,147.20","-2,448.60",Running,"84.35","57.701289","11.927412"
00:00:44,"13,150.20","-2,448.04",Running,"84.52","57.701294","11.927462"
00:00:45,"13,153.19","-2,447.49",Running,"84.69","57.701299","11.927513"
00:00:46,"13,156.17","-2,446.95",Running,"84.85","57.701304","11.927563"
00:00:47,"13,159.15","-2,446.41",Running,"85.01","57.701309","11.927613"
00:00:48,"13,162.11","-2,445.88",Running,"85.16","57.701314","11.927663"
00:00:49,"13,165.08","-2,445.36",Running,"85.29","57.701318","11.927713"
00:00:50,"13,168.03","-2,444.85",Running,"85.41","57.701323","11.927763"
00:00:51,"13,170.98","-2,444.34",Running,"85.51","57.701328","11.927813"
00:00:52,"13,173.92","-2,443.84",Running,"85.61","57.701332","11.927862"
00:00:53,"13,176.86","-2,443.34",Running,"85.70","57.701337","11.927912"
00:00:54,"13,179.79","-2,442.85",Running,"85.78","57.701341","11.927961"
00:00:55,"13,182.71","-2,442.37",Running,"85.84","57.701345","11.928010"
00:00:56,"13,185.62","-2,441.89",Running,"85.91","57.701350","11.928060"
00:00:57,"13,188.53","-2,441.42",Running,"85.96","57.701354","11.928109"
00:00:58,"13,191.44","-2,440.95",Running,"86.01","57.701358","11.928158"
00:00:59,"13,194.33","-2,440.48",Running,"86.05","57.701362","11.928206"
00:01:00,"13,197.22","-2,440.02",Running,"86.09","57.701366","11.928255"
00:01:01,"13,200.11","-2,439.56",Running,"86.12","57.701371","11.928304"
00:01:02,"13,202.99","-2,439.11",Running,"86.14","57.701375","11.928352"
00:01:03,"13,205.86","-2,438.66",Running,"86.16","57.701379","11.928401"
00:01:04,"13,208.73","-2,438.21",Running,"86.18","57.701383","11.928449"
00:01:05,"13,211.59","-2,437.77",Running,"86.19","57.701387","11.928497"
00:01:06,"13,214.45","-2,437.33",Running,"86.20","57.701391","11.928545"
00:01:07,"13,217.30","-2,436.89",Running,"86.20","57.701395","11.928593"
00:01:08,"13,220.14","-2,436.46",Running,"86.20","57.701399","11.928641"
00:01:09,"13,222.98","-2,436.03",Running,"86.20","57.701402","11.928689"
00:01:10,"13,225.81","-2,435.60",Running,"86.19","57.701406","11.928737"
00:01:11,"13,228.64","-2,435.17",Running,"86.18","57.701410","11.928785"
00:01:12,"13,231.47","-2,434.75",Running,"86.17","57.701414","11.928832"
00:01:13,"13,234.28","-2,434.33",Running,"86.16","57.701418","11.928880"
00:01:14,"13,237.10","-2,433.91",Running,"86.14","57.701422","11.928927"
00:01:15,"13,239.90","-2,433.50",Running,"86.11","57.701425","11.928974"
00:01:16,"13,242.70","-2,433.08",Running,"86.09","57.701429","11.929021"
00:01:17,"13,245.48","-2,432.67",Running,"86.06","57.701433","11.929068"
00:01:18,"13,248.25","-2,432.26",Running,"86.03","57.701436","11.929115"
00:01:19,"13,251.01","-2,431.85",Running,"85.99","57.701440","11.929162"
00:01:20,"13,253.76","-2,431.44",Running,"85.96","57.701444","11.929208"
00:01:21,"13,256.49","-2,431.03",Running,"85.92","57.701447","11.929254"
00:01:22,"13,259.21","-2,430.62",Running,"85.88","57.701451","11.929300"
00:01:23,"13,261.92","-2,430.22",Running,"85.84","57.701455","11.929345"
00:01:24,"13,264.61","-2,429.81",Running,"85.79","57.701458","11.929391"
00:01:25,"13,267.30","-2,429.41",Running,"85.75","57.701462","11.929436"
00:01:26,"13,269.97","-2,429.01",Running,"85.70","57.701466","11.929481"
00:01:27,"13,272.62","-2,428.60",Running,"85.65","57.701469","11.929526"
00:01:28,"13,275.27","-2,428.20",Running,"85.60","57.701473","11.929570"
00:01:29,"13,277.90","-2,427.80",Running,"85.55","57.701477","11.929615"
00:01:30,"13,280.53","-2,427.40",Running,"85.49","57.701480","11.929659"
00:01:31,"13,283.14","-2,426.99",Running,"85.44","57.701484","11.929703"
00:01:32,"13,285.74","-2,426.59",Running,"85.39","57.701487","11.929747"
00:01:33,"13,288.32","-2,426.18",Running,"85.35","57.701491","11.929790"
00:01:34,"13,290.90","-2,425.77",Running,"85.31","57.701495","11.929834"
00:01:35,"13,293.47","-2,425.36",Running,"85.27","57.701499","11.929877"
00:01:36,"13,296.02","-2,424.94",Running,"85.24","57.701502","11.929920"
00:01:37,"13,298.57","-2,424.53",Running,"85.22","57.701506","11.929963"
00:01:38,"13,301.10","-2,424.11",Running,"85.20","57.701510","11.930006"
00:01:39,"13,303.62","-2,423.69",Running,"85.19","57.701514","11.930048"
00:01:40,"13,306.13","-2,423.27",Running,"85.18","57.701517","11.930091"
00:01:41,"13,308.63","-2,422.85",Running,"85.18","57.701521","11.930133"
00:01:42,"13,311.12","-2,422.42",Running,"85.17","57.701525","11.930175"
00:01:43,"13,313.61","-2,422.00",Running,"85.18","57.701529","11.930217"
00:01:44,"13,316.07","-2,421.57",Running,"85.18","57.701533","11.930258"
00:01:45,"13,318.53","-2,421.14",Running,"85.19","57.701537","11.930300"
00:01:46,"13,320.98","-2,420.71",Running,"85.20","57.701540","11.930341"
00:01:47,"13,323.42","-2,420.27",Running,"85.21","57.701544","11.930382"
00:01:48,"13,325.85","-2,419.84",Running,"85.23","57.701548","11.930423"
00:01:49,"13,328.27","-2,419.40",Running,"85.24","57.701552","11.930464"
00:01:50,"13,330.68","-2,418.96",Running,"85.26","57.701556","11.930504"
00:01:51,"13,333.08","-2,418.52",Running,"85.29","57.701560","11.930545"
00:01:52,"13,335.47","-2,418.08",Running,"85.31","57.701564","11.930585"
00:01:53,"13,337.85","-2,417.63",Running,"85.33","57.701568","11.930625"
00:01:54,"13,340.22","-2,417.19",Running,"85.36","57.701572","11.930665"
00:01:55,"13,342.58","-2,416.74",Running,"85.39","57.701576","11.930705"
00:01:56,"13,344.93","-2,416.29",Running,"85.42","57.701580","11.930744"
00:01:57,"13,347.27","-2,415.84",Running,"85.45","57.701584","11.930784"
00:01:58,"13,349.60","-2,415.39",Running,"85.48","57.701588","11.930823"
00:01:59,"13,351.93","-2,414.94",Running,"85.51","57.701592","11.930862"
00:02:00,"13,354.24","-2,414.49",Running,"85.54","57.701596","11.930901"
00:02:01,"13,356.55","-2,414.04",Running,"85.58","57.701600","11.930940"
00:02:02,"13,358.84","-2,413.58",Running,"85.62","57.701605","11.930979"
00:02:03,"13,361.13","-2,413.13",Running,"85.65","57.701609","11.931017"
00:02:04,"13,363.41","-2,412.67",Running,"85.69","57.701613","11.931056"
00:02:05,"13,365.67","-2,412.21",Running,"85.73","57.701617","11.931094"
00:02:06,"13,367.93","-2,411.75",Running,"85.77","57.701621","11.931132"
00:02:07,"13,370.19","-2,411.30",Running,"85.82","57.701625","11.931170"
00:02:08,"13,372.43","-2,410.84",Running,"85.86","57.701629","11.931208"
00:02:09,"13,374.66","-2,410.38",Running,"85.90","57.701633","11.931246"
00:02:10,"13,376.89","-2,409.92",Running,"85.95","57.701638","11.931283"
00:02:11,"13,379.11","-2,409.45",Running,"85.99","57.701642","11.931320"
00:02:12,"13,381.31","-2,408.99",Running,"86.04","57.701646","11.931358"
00:02:13,"13,383.52","-2,408.53",Running,"86.09","57.701650","11.931395"
00:02:14,"13,385.71","-2,408.07",Running,"86.14","57.701654","11.931432"
00:02:15,"13,387.89","-2,407.60",Running,"86.19","57.701658","11.931469"
00:02:16,"13,390.07","-2,407.14",Running,"86.24","57.701663","11.931505"
00:02:17,"13,392.24","-2,406.68",Running,"86.29","57.701667","11.931542"
00:02:18,"13,394.40","-2,406.21",Running,"86.34","57.701671","11.931578"
00:02:19,"13,396.55","-2,405.75",Running,"86.39","57.701675","11.931614"
00:02:20,"13,398.69","-2,405.28",Running,"86.45","57.701679","11.931651"
00:02:21,"13,400.83","-2,404.82",Running,"86.50","57.701683","11.931687"
00:02:22,"13,402.96","-2,404.35",Running,"86.55","57.701688","11.931722"
00:02:23,"13,405.08","-2,403.89",Running,"86.61","57.701692","11.931758"
00:02:24,"13,407.19","-2,403.42",Running,"86.67","57.701696","11.931794"
00:02:25,"13,409.30","-2,402.96",Running,"86.72","57.701700","11.931829"
00:02:26,"13,411.39","-2,402.49",Running,"86.78","57.701704","11.931865"
00:02:27,"13,413.48","-2,402.03",Running,"86.84","57.701709","11.931900"
00:02:28,"13,415.57","-2,401.56",Running,"86.90","57.701713","11.931935"
00:02:29,"13,417.64","-2,401.10",Running,"86.95","57.701717","11.931970"
00:02:30,"13,419.71","-2,400.63",Running,"87.01","57.701721","11.932005"
00:02:31,"13,421.78","-2,400.17",Running,"87.07","57.701725","11.932040"
00:02:32,"13,423.83","-2,399.70",Running,"87.14","57.701730","11.932074"
00:02:33,"13,425.88","-2,399.24",Running,"87.20","57.701734","11.932109"
00:02:34,"13,427.92","-2,398.78",Running,"87.26","57.701738","11.932143"
00:02:35,"13,429.95","-2,398.31",Running,"87.32","57.701742","11.932177"
00:02:36,"13,431.98","-2,397.85",Running,"87.38","57.701746","11.932212"
00:02:37,"13,434.00","-2,397.39",Running,"87.45","57.701750","11.932246"
00:02:38,"13,436.01","-2,396.92",Running,"87.51","57.701755","11.932280"
00:02:39,"13,438.02","-2,396.46",Running,"87.58","57.701759","11.932313"
00:02:40,"13,440.02","-2,396.00",Running,"87.64","57.701763","11.932347"
00:02:41,"13,442.01","-2,395.54",Running,"87.71","57.701767","11.932381"
00:02:42,"13,444.00","-2,395.08",Running,"87.77","57.701771","11.932414"
00:02:43,"13,445.98","-2,394.62",Running,"87.84","57.701775","11.932448"
00:02:44,"13,447.95","-2,394.16",Running,"87.90","57.701779","11.932481"
00:02:45,"13,449.92","-2,393.70",Running,"87.97","57.701784","11.932514"
00:02:46,"13,451.88","-2,393.24",Running,"88.03","57.701788","11.932547"
00:02:47,"13,453.83","-2,392.78",Running,"88.10","57.701792","11.932580"
00:02:48,"13,455.78","-2,392.33",Running,"88.17","57.701796","11.932613"
00:02:49,"13,457.73","-2,391.87",Running,"88.23","57.701800","11.932645"
00:02:50,"13,459.66","-2,391.42",Running,"88.30","57.701804","11.932678"
00:02:51,"13,461.59","-2,390.96",Running,"88.37","57.701808","11.932711"
00:02:52,"13,463.52","-2,390.51",Running,"88.43","57.701812","11.932743"
00:02:53,"13,465.43","-2,390.06",Running,"88.50","57.701816","11.932775"
00:02:54,"13,467.35","-2,389.61",Running,"88.57","57.701820","11.932808"
00:02:55,"13,469.25","-2,389.16",Running,"88.63","57.701825","11.932840"
00:02:56,"13,471.15","-2,388.71",Running,"88.70","57.701829","11.932872"
00:02:57,"13,473.05","-2,388.26",Running,"88.77","57.701833","11.932904"
00:02:58,"13,474.94","-2,387.81",Running,"88.83","57.701837","11.932936"
00:02:59,"13,476.82","-2,387.37",Running,"88.90","57.701841","11.932967"
00:03:00,"13,478.70","-2,386.92",Running,"88.97","57.701845","11.932999"
00:03:01,"13,480.57","-2,386.48",Running,"89.03","57.701849","11.933030"
00:03:02,"13,482.43","-2,386.03",Running,"89.10","57.701853","11.933062"
00:03:03,"13,484.29","-2,385.59",Running,"89.16","57.701857","11.933093"
00:03:04,"13,486.15","-2,385.15",Running,"89.22","57.701861","11.933125"
00:03:05,"13,488.00","-2,384.72",Running,"89.28","57.701865","11.933156"
00:03:06,"13,489.84","-2,384.28",Running,"89.34","57.701868","11.933187"
00:03:07,"13,491.68","-2,383.85",Running,"89.39","57.701872","11.933218"
00:03:08,"13,493.52","-2,383.42",Running,"89.44","57.701876","11.933249"
00:03:09,"13,495.34","-2,382.98",Running,"89.49","57.701880","11.933280"
00:03:10,"13,497.17","-2,382.55",Running,"89.54","57.701884","11.933310"
00:03:11,"13,498.99","-2,382.12",Running,"89.59","57.701888","11.933341"
00:03:12,"13,500.80","-2,381.69",Running,"89.64","57.701892","11.933371"
00:03:13,"13,502.61","-2,381.26",Running,"89.69","57.701896","11.933402"
00:03:14,"13,504.41","-2,380.83",Running,"89.74","57.701899","11.933432"
00:03:15,"13,506.21","-2,380.40",Running,"89.80","57.701903","11.933463"
00:03:16,"13,508.00","-2,379.98",Running,"89.85","57.701907","11.933493"
00:03:17,"13,509.79","-2,379.55",Running,"89.91","57.701911","11.933523"
00:03:18,"13,511.57","-2,379.13",Running,"89.96","57.701915","11.933553"
00:03:19,"13,513.35","-2,378.71",Running,"90.02","57.701919","11.933583"
00:03:20,"13,515.13","-2,378.28",Running,"90.08","57.701922","11.933613"
00:03:21,"13,516.90","-2,377.86",Running,"90.13","57.701926","11.933643"
00:03:22,"13,518.66","-2,377.44",Running,"90.19","57.701930","11.933672"
00:03:23,"13,520.42","-2,377.02",Running,"90.25","57.701934","11.933702"
00:03:24,"13,522.18","-2,376.60",Running,"90.30","57.701938","11.933732"
00:03:25,"13,523.93","-2,376.18",Running,"90.36","57.701941","11.933761"
00:03:26,"13,525.67","-2,375.76",Running,"90.42","57.701945","11.933791"
00:03:27,"13,527.42","-2,375.35",Running,"90.48","57.701949","11.933820"
00:03:28,"13,529.15","-2,374.93",Running,"90.53","57.701953","11.933849"
00:03:29,"13,530.89","-2,374.52",Running,"90.59","57.701956","11.933879"
00:03:30,"13,532.61","-2,374.10",Running,"90.65","57.701960","11.933908"
00:03:31,"13,534.34","-2,373.69",Running,"90.71","57.701964","11.933937"
00:03:32,"13,536.06","-2,373.28",Running,"90.77","57.701968","11.933966"
00:03:33,"13,537.77","-2,372.86",Running,"90.83","57.701971","11.933995"
00:03:34,"13,539.48","-2,372.45",Running,"90.88","57.701975","11.934023"
00:03:35,"13,541.19","-2,372.04",Running,"90.94","57.701979","11.934052"
00:03:36,"13,542.89","-2,371.63",Running,"91.00","57.701982","11.934081"
00:03:37,"13,544.59","-2,371.22",Running,"91.06","57.701986","11.934110"
00:03:38,"13,546.29","-2,370.82",Running,"91.12","57.701990","11.934138"
00:03:39,"13,547.98","-2,370.41",Running,"91.18","57.701993","11.934167"
00:03:40,"13,549.67","-2,370.00",Running,"91.23","57.701997","11.934195"
00:03:41,"13,551.35","-2,369.60",Running,"91.29","57.702001","11.934223"
00:03:42,"13,553.03","-2,369.19",Running,"91.35","57.702004","11.934252"
00:03:43,"13,554.70","-2,368.79",Running,"91.41","57.702008","11.934280"
00:03:44,"13,556.37","-2,368.39",Running,"91.47","57.702012","11.934308"
00:03:45,"13,558.04","-2,367.99",Running,"91.52","57.702015","11.934336"
00:03:46,"13,559.70","-2,367.58",Running,"91.58","57.702019","11.934364"
00:03:47,"13,561.36","-2,367.19",Running,"91.64","57.702022","11.934392"
00:03:48,"13,563.02","-2,366.79",Running,"91.69","57.702026","11.934420"
00:03:49,"13,564.67","-2,366.39",Running,"91.75","57.702030","11.934448"
00:03:50,"13,566.32","-2,365.99",Running,"91.81","57.702033","11.934476"
00:03:51,"13,567.96","-2,365.60",Running,"91.86","57.702037","11.934503"
00:03:52,"13,569.60","-2,365.20",Running,"91.92","57.702040","11.934531"
00:03:53,"13,571.24","-2,364.81",Running,"91.97","57.702044","11.934559"
00:03:54,"13,572.87","-2,364.41",Running,"92.03","57.702047","11.934586"
00:03:55,"13,574.50","-2,364.02",Running,"92.08","57.702051","11.934614"
00:03:56,"13,576.13","-2,363.63",Running,"92.14","57.702054","11.934641"
00:03:57,"13,577.75","-2,363.24",Running,"92.19","57.702058","11.934668"
00:03:58,"13,579.37","-2,362.85",Running,"92.24","57.702061","11.934696"
00:03:59,"13,580.98","-2,362.47",Running,"92.30","57.702065","11.934723"
00:04:00,"13,582.59","-2,362.08",Running,"92.35","57.702068","11.934750"
00:04:01,"13,584.20","-2,361.69",Running,"92.40","57.702072","11.934777"
00:04:02,"13,585.81","-2,361.31",Running,"92.45","57.702075","11.934804"
00:04:03,"13,587.41","-2,360.93",Running,"92.50","57.702079","11.934831"
00:04:04,"13,589.01","-2,360.55",Running,"92.55","57.702082","11.934858"
00:04:05,"13,590.60","-2,360.16",Running,"92.60","57.702086","11.934885"
00:04:06,"13,592.20","-2,359.79",Running,"92.65","57.702089","11.934912"
00:04:07,"13,593.79","-2,359.41",Running,"92.70","57.702092","11.934939"
00:04:08,"13,595.37","-2,359.03",Running,"92.75","57.702096","11.934965"
00:04:09,"13,596.95","-2,358.65",Running,"92.80","57.702099","11.934992"
00:04:10,"13,598.53","-2,358.28",Running,"92.85","57.702103","11.935019"
00:04:11,"13,600.11","-2,357.90",Running,"92.90","57.702106","11.935045"
00:04:12,"13,601.68","-2,357.53",Running,"92.94","57.702109","11.935072"
00:04:13,"13,603.25","-2,357.16",Running,"92.99","57.702113","11.935098"
00:04:14,"13,604.82","-2,356.79",Running,"93.04","57.702116","11.935125"
00:04:15,"13,606.38","-2,356.42",Running,"93.08","57.702119","11.935151"
00:04:16,"13,607.94","-2,356.05",Running,"93.13","57.702123","11.935177"
00:04:17,"13,609.50","-2,355.68",Running,"93.17","57.702126","11.935204"
00:04:18,"13,611.06","-2,355.32",Running,"93.22","57.702129","11.935230"
00:04:19,"13,612.61","-2,354.95",Running,"93.26","57.702133","11.935256"
00:04:20,"13,614.16","-2,354.59",Running,"93.31","57.702136","11.935282"
00:04:21,"13,615.71","-2,354.22",Running,"93.35","57.702139","11.935308"
00:04:22,"13,617.25","-2,353.86",Running,"93.39","57.702142","11.935334"
00:04:23,"13,618.79","-2,353.50",Running,"93.43","57.702146","11.935360"
00:04:24,"13,620.33","-2,353.14",Running,"93.47","57.702149","11.935386"
00:04:25,"13,621.87","-2,352.78",Running,"93.52","57.702152","11.935412"
00:04:26,"13,623.40","-2,352.42",Running,"93.56","57.702155","11.935438"
00:04:27,"13,624.93","-2,352.06",Running,"93.60","57.702159","11.935463"
00:04:28,"13,626.46","-2,351.71",Running,"93.64","57.702162","11.935489"
00:04:29,"13,627.98","-2,351.35",Running,"93.68","57.702165","11.935515"
00:04:30,"13,629.50","-2,351.00",Running,"93.71","57.702168","11.935541"
00:04:31,"13,631.02","-2,350.64",Running,"93.75","57.702171","11.935566"
00:04:32,"13,632.54","-2,350.29",Running,"93.79","57.702175","11.935592"
00:04:33,"13,634.05","-2,349.94",Running,"93.83","57.702178","11.935617"
00:04:34,"13,635.57","-2,349.59",Running,"93.87","57.702181","11.935643"
00:04:35,"13,637.08","-2,349.24",Running,"93.90","57.702184","11.935668"
00:04:36,"13,638.58","-2,348.89",Running,"93.94","57.702187","11.935694"
00:04:37,"13,640.09","-2,348.54",Running,"93.97","57.702190","11.935719"
00:04:38,"13,641.59","-2,348.19",Running,"94.01","57.702193","11.935744"
00:04:39,"13,643.09","-2,347.85",Running,"94.04","57.702197","11.935770"
00:04:40,"13,644.59","-2,347.50",Running,"94.07","57.702200","11.935795"
00:04:41,"13,646.08","-2,347.16",Running,"94.09","57.702203","11.935820"
00:04:42,"13,647.57","-2,346.82",Running,"94.12","57.702206","11.935845"
00:04:43,"13,649.06","-2,346.48",Running,"94.14","57.702209","11.935870"
00:04:44,"13,650.55","-2,346.14",Running,"94.15","57.702212","11.935895"
00:04:45,"13,652.04","-2,345.81",Running,"94.17","57.702215","11.935920"
00:04:46,"13,653.52","-2,345.47",Running,"94.18","57.702218","11.935945"
00:04:47,"13,655.00","-2,345.13",Running,"94.20","57.702221","11.935970"
00:04:48,"13,656.48","-2,344.80",Running,"94.21","57.702224","11.935995"
00:04:49,"13,657.96","-2,344.46",Running,"94.21","57.702227","11.936020"
00:04:50,"13,659.43","-2,344.13",Running,"94.22","57.702230","11.936045"
00:04:51,"13,660.90","-2,343.80",Running,"94.22","57.702233","11.936070"
00:04:52,"13,662.37","-2,343.47",Running,"94.22","57.702236","11.936095"
00:04:53,"13,663.84","-2,343.14",Running,"94.22","57.702239","11.936119"
00:04:54,"13,665.31","-2,342.82",Running,"94.21","57.702242","11.936144"
00:04:55,"13,666.77","-2,342.49",Running,"94.20","57.702245","11.936169"
00:04:56,"13,668.23","-2,342.17",Running,"94.18","57.702248","11.936193"
00:04:57,"13,669.69","-2,341.84",Running,"94.17","57.702251","11.936218"
00:04:58,"13,671.15","-2,341.52",Running,"94.14","57.702253","11.936242"
00:04:59,"13,672.60","-2,341.20",Running,"94.12","57.702256","11.936267"
00:05:00,"13,674.05","-2,340.88",Running,"94.09","57.702259","11.936291"
00:05:01,"13,675.50","-2,340.56",Running,"94.06","57.702262","11.936316"
00:05:02,"13,676.95","-2,340.24",Running,"94.02","57.702265","11.936340"
00:05:03,"13,678.40","-2,339.92",Running,"93.98","57.702268","11.936365"
00:05:04,"13,679.84","-2,339.61",Running,"93.94","57.702271","11.936389"
00:05:05,"13,681.28","-2,339.29",Running,"93.89","57.702274","11.936413"
00:05:06,"13,682.72","-2,338.98",Running,"93.84","57.702276","11.936438"
00:05:07,"13,684.16","-2,338.66",Running,"93.79","57.702279","11.936462"
00:05:08,"13,685.60","-2,338.35",Running,"93.73","57.702282","11.936486"
00:05:09,"13,687.03","-2,338.03",Running,"93.68","57.702285","11.936510"
00:05:10,"13,688.46","-2,337.72",Running,"93.62","57.702288","11.936534"
00:05:11,"13,689.89","-2,337.40",Running,"93.55","57.702291","11.936558"
00:05:12,"13,691.32","-2,337.09",Running,"93.49","57.702293","11.936582"
00:05:13,"13,692.75","-2,336.77",Running,"93.43","57.702296","11.936607"
00:05:14,"13,694.18","-2,336.45",Running,"93.36","57.702299","11.936631"
00:05:15,"13,695.60","-2,336.14",Running,"93.30","57.702302","11.936655"
00:05:16,"13,697.03","-2,335.82",Running,"93.24","57.702305","11.936679"
00:05:17,"13,698.45","-2,335.50",Running,"93.17","57.702308","11.936703"
00:05:18,"13,699.87","-2,335.18",Running,"93.11","57.702311","11.936727"
00:05:19,"13,701.29","-2,334.86",Running,"93.05","57.702313","11.936750"
00:05:20,"13,702.71","-2,334.54",Running,"92.99","57.702316","11.936774"
00:05:21,"13,704.13","-2,334.22",Running,"92.93","57.702319","11.936798"
00:05:22,"13,705.54","-2,333.89",Running,"92.87","57.702322","11.936822"
00:05:23,"13,706.96","-2,333.57",Running,"92.81","57.702325","11.936846"
00:05:24,"13,708.37","-2,333.24",Running,"92.75","57.702328","11.936870"
00:05:25,"13,709.78","-2,332.92",Running,"92.70","57.702331","11.936894"
00:05:26,"13,711.20","-2,332.59",Running,"92.64","57.702334","11.936917"
00:05:27,"13,712.61","-2,332.26",Running,"92.58","57.702337","11.936941"
00:05:28,"13,714.02","-2,331.93",Running,"92.52","57.702340","11.936965"
00:05:29,"13,715.42","-2,331.60",Running,"92.46","57.702343","11.936989"
00:05:30,"13,716.83","-2,331.26",Running,"92.41","57.702346","11.937012"
00:05:31,"13,718.24","-2,330.93",Running,"92.35","57.702349","11.937036"
00:05:32,"13,719.64","-2,330.59",Running,"92.29","57.702352","11.937060"
00:05:33,"13,721.04","-2,330.26",Running,"92.24","57.702355","11.937083"
00:05:34,"13,722.45","-2,329.92",Running,"92.18","57.702358","11.937107"
00:05:35,"13,723.85","-2,329.58",Running,"92.13","57.702361","11.937131"
00:05:36,"13,725.25","-2,329.24",Running,"92.07","57.702364","11.937154"
00:05:37,"13,726.65","-2,328.90",Running,"92.01","57.702367","11.937178"
00:05:38,"13,728.05","-2,328.56",Running,"91.96","57.702370","11.937201"
00:05:39,"13,729.44","-2,328.21",Running,"91.90","57.702373","11.937225"
00:05:40,"13,730.84","-2,327.87",Running,"91.85","57.702376","11.937248"
00:05:41,"13,732.23","-2,327.52",Running,"91.79","57.702380","11.937272"
00:05:42,"13,733.63","-2,327.17",Running,"91.74","57.702383","11.937295"
00:05:43,"13,735.02","-2,326.82",Running,"91.68","57.702386","11.937319"
00:05:44,"13,736.41","-2,326.47",Running,"91.62","57.702389","11.937342"
00:05:45,"13,737.80","-2,326.12",Running,"91.57","57.702392","11.937366"
00:05:46,"13,739.19","-2,325.77",Running,"91.51","57.702395","11.937389"
